category,well_count,feature,group_median,all_median,group_median_percentile_vs_all
exp226_bad_any_gr_good,3,formation_abs_slope_max,6.899999999999636,0.11000000000058208,0.9805950840879689
exp226_bad_any_gr_good,3,formation_slope_std,0.09945735401072804,0.017154596300824727,0.9715394566623544
exp226_bad_any_gr_good,3,gr_missing_prefix,0.09496944052656324,0.2030892448512586,0.24579560155239327
exp226_bad_any_gr_good,3,gr_missing_eval,0.11804271061039179,0.30291031478915065,0.23803363518758086
exp226_bad_any_gr_good,3,gr_longest_nan_eval,11.0,11.0,0.5058214747736093
exp226_bad_any_gr_good,3,gr_std_eval,17.402777231737463,13.540360126838038,0.8266494178525227
exp226_bad_any_gr_good,3,gr_slope_change,0.0073146735912659865,0.005248378196051512,0.630012936610608
exp226_bad_any_gr_good,3,gr_half_mean_diff,10.213782092889616,4.219367999345081,0.851228978007762
exp226_bad_any_gr_good,3,gr_quarter_max_jump,5.543965210394887,8.447587436085314,0.23415265200517466
exp226_bad_any_gr_good,3,hmm_std_mean,5.452736746646341,2.0504687947035363,0.888745148771022
exp226_bad_any_gr_good,3,hmm_std_p90,12.460651645756876,3.762792030560323,0.9404915912031048
exp226_bad_any_gr_good,3,self_gr_quality_mean,0.06974799931049347,0.045063313096761703,0.6765847347994826
exp226_bad_any_gr_good,3,self_gr_valid_rate,0.979317307472229,0.6141124367713928,0.7645536869340233
exp226_bad_any_gr_good,3,pf_std_mean,0.7913644367584712,1.1261093140806353,0.25097024579560157
exp226_bad_any_gr_good,3,beam_spread_mean,3.963130906455207,2.683542017677122,0.7399741267787839
exp226_bad_any_gr_good,3,likpf_abs_delta_mean,13.800293221712629,6.923741737375042,0.7878395860284605
exp226_bad_any_gr_good,3,donor_dist_min,2297.542492076967,882.8455072093401,0.96248382923674
exp226_bad_any_gr_good,3,donor_dist_max,4988.586245803912,1327.3860090042674,0.9831824062095731
exp226_bad_any_gr_good,3,delta_abs_median,1.6704481544978604,1.9260367098228663,0.4282018111254851
exp226_bad_any_gr_good,3,delta_abs_max,4.0,4.0,1.0
exp226_bad_any_gr_good,3,end_minus_anchor,-7.101094295029549,1.1677536482870376,0.2897800776196636
exp226_bad_hmm_and_pf_good,2,x_mean,2984652.6147851264,2986732.19288762,0.48253557567917205
exp226_bad_hmm_and_pf_good,2,y_mean,1099116.318683533,1083576.4256839051,0.6946959896507116
exp226_bad_hmm_and_pf_good,2,unknown_rows,5490.5,4840.0,0.6908150064683053
exp226_bad_hmm_and_pf_good,2,last_known_row,1931.5,1702.0,0.8641655886157826
exp226_bad_hmm_and_pf_good,2,z_mean_eval,-9032.224165228989,-9323.627420113702,0.6714100905562742
exp226_bad_hmm_and_pf_good,2,z_range_eval,212.75,160.5600000000013,0.8046571798188874
exp226_bad_hmm_and_pf_good,2,tvt_range_eval,51.35500000000047,26.3700000000008,0.9288486416558862
exp226_bad_hmm_and_pf_good,2,formation_abs_slope_mean,0.04430522452166149,0.03398995400629396,0.8589909443725744
exp226_bad_hmm_and_pf_good,2,formation_abs_slope_max,5.579999999999927,0.11000000000058208,0.9663648124191462
exp226_bad_hmm_and_pf_good,2,formation_slope_std,0.07901749740929198,0.017154596300824727,0.9573091849935317
exp226_bad_hmm_and_pf_good,2,gr_missing_prefix,0.12429714834153249,0.2030892448512586,0.31047865459249674
exp226_bad_hmm_and_pf_good,2,gr_missing_eval,0.1322385942331042,0.30291031478915065,0.2535575679172057
exp226_bad_hmm_and_pf_good,2,gr_longest_nan_eval,11.0,11.0,0.5058214747736093
exp226_bad_hmm_and_pf_good,2,gr_std_eval,20.46207512712709,13.540360126838038,0.9366106080206986
exp226_bad_hmm_and_pf_good,2,gr_slope_change,0.006526128407846543,0.005248378196051512,0.5834411384217335
exp226_bad_hmm_and_pf_good,2,gr_half_mean_diff,13.63341240197672,4.219367999345081,0.9314359637774903
exp226_bad_hmm_and_pf_good,2,gr_quarter_max_jump,18.7039235378874,8.447587436085314,0.8990944372574385
exp226_bad_hmm_and_pf_good,2,hmm_std_mean,3.230579412176453,2.0504687947035363,0.7270375161707633
exp226_bad_hmm_and_pf_good,2,hmm_std_p90,7.8110608988540955,3.762792030560323,0.8188874514877102
exp226_bad_hmm_and_pf_good,2,self_gr_quality_mean,0.07402433454990387,0.045063313096761703,0.705045278137128
exp226_bad_hmm_and_pf_good,2,self_gr_valid_rate,0.9454406797885895,0.6141124367713928,0.7128072445019404
exp226_bad_hmm_and_pf_good,2,pf_std_mean,0.5995503321363185,1.1261093140806353,0.12677878395860284
exp226_bad_hmm_and_pf_good,2,beam_spread_mean,4.036036674803522,2.683542017677122,0.7490297542043984
exp226_bad_hmm_and_pf_good,2,likpf_abs_delta_mean,28.064986496688434,6.923741737375042,0.9728331177231565
exp226_bad_hmm_and_pf_good,2,donor_dist_min,2233.337949686798,882.8455072093401,0.9560155239327296
exp226_bad_hmm_and_pf_good,2,donor_dist_max,3731.0562482441037,1327.3860090042674,0.9586028460543338
exp226_bad_hmm_and_pf_good,2,delta_abs_median,2.83522407724893,1.9260367098228663,0.6765847347994826
exp226_bad_hmm_and_pf_good,2,delta_abs_max,4.0,4.0,1.0
exp226_bad_hmm_and_pf_good,2,end_minus_anchor,-8.204673551224246,1.1677536482870376,0.2729624838292367
