label,split,well_id,kind,view,path,n_rows,n_valid_points,grid_valid_points,tvt_min,tvt_max,gr_mean,gr_std
typewell:train:3932faa6,train,3932faa6,typewell,native,data/raw/train/3932faa6__typewell.csv,2262,2262,2262,11072.45,12202.95,99.08876215738285,34.592199329269526
typewell:train:398dce4b,train,398dce4b,typewell,native,data/raw/train/398dce4b__typewell.csv,1944,1944,1914,9992.47,10963.71,91.20954218106996,35.34060185613392
typewell:train:39b51819,train,39b51819,typewell,native,data/raw/train/39b51819__typewell.csv,1783,1783,1783,10254.42,11145.28,77.19945036455412,25.675996488155292
typewell:train:3a0af893,train,3a0af893,typewell,native,data/raw/train/3a0af893__typewell.csv,2491,2491,1245,11703.55,12325.65,70.22602167804094,25.092527383660073
typewell:train:3a223519,train,3a223519,typewell,native,data/raw/train/3a223519__typewell.csv,2234,2234,2234,11865.45,12981.95,87.34683079677708,24.419637746743973
typewell:train:3a7dd95d,train,3a7dd95d,typewell,native,data/raw/train/3a7dd95d__typewell.csv,1256,1256,1256,11439.95,12067.45,71.40611464968151,26.185801150214502
typewell:train:3a824aa7,train,3a824aa7,typewell,native,data/raw/train/3a824aa7__typewell.csv,1417,1417,1417,11658.95,12366.95,85.55016231474946,28.709251635537196
typewell:train:3a86fe8d,train,3a86fe8d,typewell,native,data/raw/train/3a86fe8d__typewell.csv,1405,1405,1384,10892.88,11594.55,72.98716725978646,29.56083517865435
typewell:train:3aaa2b30,train,3aaa2b30,typewell,native,data/raw/train/3aaa2b30__typewell.csv,1401,1401,1401,10321.320000000002,11021.27,77.54286937901499,32.15585729477529
typewell:train:3ac16ad0,train,3ac16ad0,typewell,native,data/raw/train/3ac16ad0__typewell.csv,1878,1878,1878,10172.13,11110.62,110.88996272630456,31.51707502032408
typewell:train:3b21ea64,train,3b21ea64,typewell,native,data/raw/train/3b21ea64__typewell.csv,2114,2114,2114,11692.45,12748.95,85.4647445600757,24.178050449025864
typewell:train:3bbe1f5d,train,3bbe1f5d,typewell,native,data/raw/train/3bbe1f5d__typewell.csv,1843,1843,1843,10445.45,11366.45,82.31965274009768,28.125498544109803
typewell:train:3bfee975,train,3bfee975,typewell,native,data/raw/train/3bfee975__typewell.csv,1365,1365,1365,11684.95,12366.95,84.2809010989011,28.26240212308174
typewell:train:3c3dbcbc,train,3c3dbcbc,typewell,native,data/raw/train/3c3dbcbc__typewell.csv,1767,1767,1767,11168.9,12051.84,94.65786078098472,32.63745741898895
typewell:train:3d96d897,train,3d96d897,typewell,native,data/raw/train/3d96d897__typewell.csv,1488,1488,1488,10622.95,11366.45,73.42076612903226,23.70616451415509
typewell:train:3df4b19e,train,3df4b19e,typewell,native,data/raw/train/3df4b19e__typewell.csv,1832,1832,1807,10622.4,11537.41,91.4223307860262,34.49786752750329
typewell:train:3e011332,train,3e011332,typewell,native,data/raw/train/3e011332__typewell.csv,2505,2505,2505,10339.95,11591.95,89.90130538922155,28.345598729923402
typewell:train:3e678ea7,train,3e678ea7,typewell,native,data/raw/train/3e678ea7__typewell.csv,1623,1623,1607,11842.08,12652.570000000002,88.19440542205791,31.197642741586897
typewell:train:3ef6372a,train,3ef6372a,typewell,native,data/raw/train/3ef6372a__typewell.csv,2119,2119,2098,10535.92,11594.55,87.90952336007551,32.254271046852814
typewell:train:3ef98781,train,3ef98781,typewell,native,data/raw/train/3ef98781__typewell.csv,1402,1402,1402,11481.45,12181.95,71.30712553495007,21.402595662237914
typewell:train:3f603129,train,3f603129,typewell,native,data/raw/train/3f603129__typewell.csv,1345,1345,1345,10450.45,11122.45,107.21342750929368,42.35186173055443
typewell:train:404c4384,train,404c4384,typewell,native,data/raw/train/404c4384__typewell.csv,1787,1787,1757,10070.97,10963.71,86.52428091773923,32.83790044312485
typewell:train:4121c517,train,4121c517,typewell,native,data/raw/train/4121c517__typewell.csv,2113,2113,2113,10066.45,11122.45,133.95638428774254,49.45573970593142
typewell:train:41fb0192,train,41fb0192,typewell,native,data/raw/train/41fb0192__typewell.csv,1250,1250,1250,12124.45,12748.95,75.23376800000001,25.53388829853722
typewell:train:42669188,train,42669188,typewell,native,data/raw/train/42669188__typewell.csv,2155,2155,2155,10794.45,11871.45,94.39357772621808,25.28391950396413
typewell:train:42c538a1,train,42c538a1,typewell,native,data/raw/train/42c538a1__typewell.csv,1097,1097,1097,10824.45,11372.45,86.31923427529627,23.42216700397447
typewell:train:43b06c70,train,43b06c70,typewell,native,data/raw/train/43b06c70__typewell.csv,1888,1888,1888,11108.4,12051.84,95.64087394067796,31.833906715450542
typewell:train:43c7f85a,train,43c7f85a,typewell,native,data/raw/train/43c7f85a__typewell.csv,1409,1409,1409,10406.63,11110.62,102.76908445706175,30.60134970511892
typewell:train:43e16325,train,43e16325,typewell,native,data/raw/train/43e16325__typewell.csv,2417,2417,2417,9937.5,11145.28,86.15443938767066,27.563786747648198
typewell:train:44441e54,train,44441e54,typewell,native,data/raw/train/44441e54__typewell.csv,2475,2475,1238,11538.45,12156.95,69.78060202020201,27.19857613922479
typewell:train:445af6c2,train,445af6c2,typewell,native,data/raw/train/445af6c2__typewell.csv,2137,2137,2137,10298.45,11366.45,86.83195133364529,28.61078468614613
typewell:train:4463446c,train,4463446c,typewell,native,data/raw/train/4463446c__typewell.csv,1088,1088,1077,10125.070000000002,10668.02,64.90039522058824,22.137294086174382
typewell:train:44a94013,train,44a94013,typewell,native,data/raw/train/44a94013__typewell.csv,668,668,668,10411.01,11077.56,76.80726047904191,24.61695326100097
typewell:train:45fb3e21,train,45fb3e21,typewell,native,data/raw/train/45fb3e21__typewell.csv,2177,2177,2177,10503.95,11591.95,87.24163987138265,29.41241916631948
typewell:train:460f859e,train,460f859e,typewell,native,data/raw/train/460f859e__typewell.csv,1607,1607,1567,10548.3,11350.94,120.23068450528937,35.10813877320873
typewell:train:4630ab92,train,4630ab92,typewell,native,data/raw/train/4630ab92__typewell.csv,4421,4421,2211,11051.95,12156.95,86.3624949106537,28.681723782983166
typewell:train:463c38f2,train,463c38f2,typewell,native,data/raw/train/463c38f2__typewell.csv,2458,2458,1228,10718.46,11331.96,69.51666802278275,24.76921826375473
typewell:train:4654e7de,train,4654e7de,typewell,native,data/raw/train/4654e7de__typewell.csv,1517,1517,1517,10608.45,11366.45,74.48356624917601,24.68743697179564
typewell:train:466fc788,train,466fc788,typewell,native,data/raw/train/466fc788__typewell.csv,4112,4112,2057,11129.2,12156.95,85.31472762645915,29.46516354307855
typewell:train:46a301e9,train,46a301e9,typewell,native,data/raw/train/46a301e9__typewell.csv,2133,2133,2133,10245.55,11311.5,119.97210501640882,45.726326360047736
typewell:train:46a7190b,train,46a7190b,typewell,native,data/raw/train/46a7190b__typewell.csv,1384,1384,1368,11961.53,12652.570000000002,83.50720375722544,31.0793734393158
typewell:train:46d24a09,train,46d24a09,typewell,native,data/raw/train/46d24a09__typewell.csv,1665,1665,1665,12149.95,12981.95,82.86681681681682,26.435914420513736
typewell:train:46d41ff6,train,46d41ff6,typewell,native,data/raw/train/46d41ff6__typewell.csv,1220,1220,1220,11669.95,12279.45,75.01617213114754,24.637515852792472
typewell:train:46dfcfca,train,46dfcfca,typewell,native,data/raw/train/46dfcfca__typewell.csv,1271,1271,1255,12018.0,12652.570000000002,80.36836349331236,30.016475942494417
typewell:train:47222616,train,47222616,typewell,native,data/raw/train/47222616__typewell.csv,1208,1208,1208,11763.45,12366.95,79.89576986754966,26.525991796689382
typewell:train:47ee27ab,train,47ee27ab,typewell,native,data/raw/train/47ee27ab__typewell.csv,2191,2191,2170,10499.92,11594.55,88.33596531264263,31.80883137886944
typewell:train:481de5fc,train,481de5fc,typewell,native,data/raw/train/481de5fc__typewell.csv,1874,1874,1874,11266.45,12202.95,93.00691035218784,35.02191962502082
typewell:train:48c1f673,train,48c1f673,typewell,native,data/raw/train/48c1f673__typewell.csv,1989,1989,1989,9962.6,10956.570000000002,73.64086475615888,28.65011655541428
typewell:train:4936af16,train,4936af16,typewell,native,data/raw/train/4936af16__typewell.csv,1480,1480,1480,10281.83,11021.27,81.02745270270269,34.58827796961231
typewell:train:493b5b31,train,493b5b31,typewell,native,data/raw/train/493b5b31__typewell.csv,2633,2633,2633,11660.88,12976.83,104.45879605013293,30.494692820145225
typewell:train:49dbc14c,train,49dbc14c,typewell,native,data/raw/train/49dbc14c__typewell.csv,1272,1272,1232,10715.78,11350.94,110.77823899371067,32.26658403560144
typewell:train:4a035ec2,train,4a035ec2,typewell,native,data/raw/train/4a035ec2__typewell.csv,1933,1933,1933,11782.95,12748.95,84.88235385411278,25.02926602147376
typewell:train:4a335117,train,4a335117,typewell,native,data/raw/train/4a335117__typewell.csv,2440,2440,2400,10131.89,11350.94,130.14710655737704,32.8294831541554
typewell:train:4a8ecc0b,train,4a8ecc0b,typewell,native,data/raw/train/4a8ecc0b__typewell.csv,2096,2096,2096,11004.4,12051.84,97.83876431297709,31.099578805194163
typewell:train:4b462989,train,4b462989,typewell,native,data/raw/train/4b462989__typewell.csv,1746,1746,1746,10272.91,11145.28,76.8351030927835,25.776433688448538
typewell:train:4b831d20,train,4b831d20,typewell,native,data/raw/train/4b831d20__typewell.csv,2762,2762,2762,11368.45,12748.95,87.01119116582187,21.74874422853251
typewell:train:4c2208f5,train,4c2208f5,typewell,native,data/raw/train/4c2208f5__typewell.csv,2171,2171,2171,11902.45,12987.45,90.89391524643021,28.53855203964915
typewell:train:4c3168cf,train,4c3168cf,typewell,native,data/raw/train/4c3168cf__typewell.csv,1719,1719,1719,11322.95,12181.95,76.83637579988364,23.039542578674915
typewell:train:4c3df468,train,4c3df468,typewell,native,data/raw/train/4c3df468__typewell.csv,1314,1314,1314,10454.13,11110.62,100.66302130898023,30.60640180974026
typewell:train:4caa7289,train,4caa7289,typewell,native,data/raw/train/4caa7289__typewell.csv,1374,1374,1374,10679.95,11366.45,71.9839883551674,23.981118481572743
typewell:train:4cd1ac61,train,4cd1ac61,typewell,native,data/raw/train/4cd1ac61__typewell.csv,2357,2357,2357,10873.9,12051.84,99.38027577428934,29.70887344335226
typewell:train:4cecf7b3,train,4cecf7b3,typewell,native,data/raw/train/4cecf7b3__typewell.csv,2662,2662,1332,11491.7,12156.95,72.29665289256198,27.9108646855861
typewell:train:4ddde4c1,train,4ddde4c1,typewell,native,data/raw/train/4ddde4c1__typewell.csv,2185,2185,2185,10030.45,11122.45,135.77227917620138,49.80921058368738
typewell:train:4e050c92,train,4e050c92,typewell,native,data/raw/train/4e050c92__typewell.csv,2659,2659,1330,11492.45,12156.95,72.25996239187664,27.905200205235236
typewell:train:4ed93db6,train,4ed93db6,typewell,native,data/raw/train/4ed93db6__typewell.csv,2108,2108,2083,10484.44,11537.41,94.33124762808349,33.187950076413934
typewell:train:4f3eb9e9,train,4f3eb9e9,typewell,native,data/raw/train/4f3eb9e9__typewell.csv,820,820,820,11128.21,11537.41,69.09779268292684,30.747523638235467
typewell:train:4f4ac5ce,train,4f4ac5ce,typewell,native,data/raw/train/4f4ac5ce__typewell.csv,707,707,707,10544.45,11250.45,98.62239038189533,22.845234708423604
typewell:train:4f4afcc6,train,4f4afcc6,typewell,native,data/raw/train/4f4afcc6__typewell.csv,1523,1523,1523,10605.45,11366.45,74.68484569927774,24.84747830983408
typewell:train:4f69febf,train,4f69febf,typewell,native,data/raw/train/4f69febf__typewell.csv,2590,2590,2590,9816.15,11110.62,120.40618146718145,31.597854632068124
typewell:train:4fbe9c06,train,4fbe9c06,typewell,native,data/raw/train/4fbe9c06__typewell.csv,1812,1812,1812,10460.95,11366.45,81.7814293598234,28.054848803541994
typewell:train:504c8b08,train,504c8b08,typewell,native,data/raw/train/504c8b08__typewell.csv,1956,1956,1916,10373.83,11350.94,124.46700920245398,33.27987693019113
typewell:train:511e1db0,train,511e1db0,typewell,native,data/raw/train/511e1db0__typewell.csv,3428,3428,1713,10476.19,11331.96,82.12755250875146,30.159664846511372
typewell:train:512943b2,train,512943b2,typewell,native,data/raw/train/512943b2__typewell.csv,1887,1887,1862,10594.91,11537.41,92.48064652888183,34.57138963889045
typewell:train:5138a660,train,5138a660,typewell,native,data/raw/train/5138a660__typewell.csv,2138,2138,1070,11622.7,12156.95,67.80029934518242,27.7123870089965
typewell:train:516088b7,train,516088b7,typewell,native,data/raw/train/516088b7__typewell.csv,1742,1742,1721,10724.41,11594.55,82.00308266360504,32.37377471313569
typewell:train:521a7819,train,521a7819,typewell,native,data/raw/train/521a7819__typewell.csv,2087,2087,2087,10323.45,11366.45,86.17583133684714,28.568890966661417
typewell:train:5254b6db,train,5254b6db,typewell,native,data/raw/train/5254b6db__typewell.csv,1967,1967,1967,11219.95,12202.95,94.69995424504322,35.02612242321494
typewell:train:529e88ca,train,529e88ca,typewell,native,data/raw/train/529e88ca__typewell.csv,1959,1959,1959,10143.45,11122.45,131.17,50.2504337411028
typewell:train:52f1e77a,train,52f1e77a,typewell,native,data/raw/train/52f1e77a__typewell.csv,1328,1328,1328,11518.45,12181.95,69.60115963855421,20.588828405986145
typewell:train:5305524b,train,5305524b,typewell,native,data/raw/train/5305524b__typewell.csv,636,636,636,10442.990000000002,11077.56,75.90125786163522,24.883291715403825
typewell:train:53134831,train,53134831,typewell,native,data/raw/train/53134831__typewell.csv,4194,4194,2096,11277.86,12325.65,82.51645684310921,25.413302705449937
typewell:train:5397ceb1,train,5397ceb1,typewell,native,data/raw/train/5397ceb1__typewell.csv,1525,1525,1525,10829.95,11591.95,76.90208524590163,29.03865345034316
typewell:train:53f23031,train,53f23031,typewell,native,data/raw/train/53f23031__typewell.csv,1823,1823,1823,10680.95,11591.95,83.33044432254525,30.360947728579944
typewell:train:543198e8,train,543198e8,typewell,native,data/raw/train/543198e8__typewell.csv,2011,2011,2011,10140.46,11145.28,80.15064147190452,25.560458661336114
typewell:train:54753541,train,54753541,typewell,native,data/raw/train/54753541__typewell.csv,1251,1251,1251,10256.65,10881.6,73.71116706634692,24.62642600522118
typewell:train:54a7e3c2,train,54a7e3c2,typewell,native,data/raw/train/54a7e3c2__typewell.csv,1609,1609,1609,10507.54,11311.5,109.22770043505282,46.694149316776375
typewell:train:5542c301,train,5542c301,typewell,native,data/raw/train/5542c301__typewell.csv,2135,2135,2135,10078.47,11145.28,82.2351569086651,26.743578133679897
typewell:train:5567d551,train,5567d551,typewell,native,data/raw/train/5567d551__typewell.csv,1452,1452,1431,10869.39,11594.55,74.65271349862259,30.479321345615077
typewell:train:55efee7f,train,55efee7f,typewell,native,data/raw/train/55efee7f__typewell.csv,3769,3769,1883,10391.02,11331.96,87.54759617935792,33.59032464400933
typewell:train:5663b2b7,train,5663b2b7,typewell,native,data/raw/train/5663b2b7__typewell.csv,2171,2171,2171,11117.95,12202.95,97.83491017964072,34.74607557782091
typewell:train:5693dde2,train,5693dde2,typewell,native,data/raw/train/5693dde2__typewell.csv,2326,2326,1162,11744.79,12325.65,67.96778159931212,24.367742600198223
typewell:train:56b00794,train,56b00794,typewell,native,data/raw/train/56b00794__typewell.csv,1145,1145,1145,10573.34,11145.28,64.40375545851528,21.93026620769113
typewell:train:57796579,train,57796579,typewell,native,data/raw/train/57796579__typewell.csv,4014,4014,2005,10329.83,11331.96,90.51311659192825,34.57386150663069
typewell:train:577eec7c,train,577eec7c,typewell,native,data/raw/train/577eec7c__typewell.csv,8236,8236,1648,9413.35,10236.85,77.24854055366683,27.277971360987276
typewell:train:57f05c51,train,57f05c51,typewell,native,data/raw/train/57f05c51__typewell.csv,2380,2380,2380,11787.38,12976.83,104.0750924369748,31.831541069200448
typewell:train:58850d2c,train,58850d2c,typewell,native,data/raw/train/58850d2c__typewell.csv,1877,1877,1861,11715.09,12652.570000000002,92.49352690463506,31.09620678174507
typewell:train:58fa8486,train,58fa8486,typewell,native,data/raw/train/58fa8486__typewell.csv,1894,1894,1894,11256.45,12202.95,93.36668426610349,35.01207971643962
typewell:train:591cc951,train,591cc951,typewell,native,data/raw/train/591cc951__typewell.csv,4005,4005,2001,10332.08,11331.96,90.40930586766542,34.54311591036023
typewell:train:593876b6,train,593876b6,typewell,native,data/raw/train/593876b6__typewell.csv,1420,1420,1395,10828.33,11537.41,80.71497183098592,31.808964197362126
typewell:train:59f8b2e8,train,59f8b2e8,typewell,native,data/raw/train/59f8b2e8__typewell.csv,1728,1728,1728,10787.95,11651.45,78.14987268518517,25.48578588240857
typewell:train:5a1a8fd8,train,5a1a8fd8,typewell,native,data/raw/train/5a1a8fd8__typewell.csv,3282,3282,1642,11336.7,12156.95,79.58968921389396,30.02623779140253
typewell:train:5a5269a9,train,5a5269a9,typewell,native,data/raw/train/5a5269a9__typewell.csv,1424,1424,1399,10826.33,11537.41,80.86275983146068,31.886101288412533
typewell:train:5a5d1982,train,5a5d1982,typewell,native,data/raw/train/5a5d1982__typewell.csv,1739,1739,1739,10497.45,11366.45,80.24508913168489,27.585898334551302
typewell:train:5a63b5d1,train,5a63b5d1,typewell,native,data/raw/train/5a63b5d1__typewell.csv,1814,1814,1814,10744.95,11651.45,80.08656560088203,26.359788021405983
typewell:train:5aa03df7,train,5aa03df7,typewell,native,data/raw/train/5aa03df7__typewell.csv,2277,2277,2264,10373.06,11510.29,88.8584936319719,28.2021526207344
typewell:train:5aa403d0,train,5aa403d0,typewell,native,data/raw/train/5aa403d0__typewell.csv,1702,1702,1702,10294.9,11145.28,76.28285546415981,25.86957991646395
typewell:train:5aef5c6c,train,5aef5c6c,typewell,native,data/raw/train/5aef5c6c__typewell.csv,822,822,822,10541.45,11362.45,90.5845498783455,23.300985870965796
typewell:train:5b7b6324,train,5b7b6324,typewell,native,data/raw/train/5b7b6324__typewell.csv,1470,1470,1470,12014.45,12748.95,79.25649659863944,25.732822935495832
typewell:train:5bd25f59,train,5bd25f59,typewell,native,data/raw/train/5bd25f59__typewell.csv,2265,2265,2265,9824.61,10956.570000000002,75.34524944812361,27.426266280119474
typewell:train:5beded95,train,5beded95,typewell,native,data/raw/train/5beded95__typewell.csv,1906,1906,1885,10642.42,11594.55,85.00697271773348,32.519368748080765
typewell:train:5cb483ac,train,5cb483ac,typewell,native,data/raw/train/5cb483ac__typewell.csv,2580,2580,1291,11512.2,12156.95,71.28897674418604,27.673756702663606
typewell:train:5cdd8dbc,train,5cdd8dbc,typewell,native,data/raw/train/5cdd8dbc__typewell.csv,1758,1758,1718,10472.81,11350.94,122.42127417519909,34.39493921244333
typewell:train:5d11dfb5,train,5d11dfb5,typewell,native,data/raw/train/5d11dfb5__typewell.csv,2071,2071,2071,11383.45,12418.45,93.99051183003381,28.929534932882405
typewell:train:5d7198fd,train,5d7198fd,typewell,native,data/raw/train/5d7198fd__typewell.csv,1417,1417,708,11971.92,12325.65,63.83916019760056,27.39204068857281
typewell:train:5def1ce5,train,5def1ce5,typewell,native,data/raw/train/5def1ce5__typewell.csv,1516,1516,1516,10608.95,11366.45,74.44780343007915,24.656264062306214
typewell:train:5eae34a8,train,5eae34a8,typewell,native,data/raw/train/5eae34a8__typewell.csv,751,751,751,10170.45,10920.45,86.35130492676431,20.11068248042462
typewell:train:5f4d2a52,train,5f4d2a52,typewell,native,data/raw/train/5f4d2a52__typewell.csv,1927,1927,1927,10058.34,11021.27,91.72103269330566,36.208016444200986
typewell:train:5f6756c5,train,5f6756c5,typewell,native,data/raw/train/5f6756c5__typewell.csv,4346,4346,2172,11239.87,12325.65,83.0075747814082,25.332239492729933
typewell:train:5f75f796,train,5f75f796,typewell,native,data/raw/train/5f75f796__typewell.csv,1948,1948,1948,11899.95,12873.45,93.7597638603696,25.64590030210744
typewell:train:5fb1c15f,train,5fb1c15f,typewell,native,data/raw/train/5fb1c15f__typewell.csv,1897,1897,1897,10197.44,11145.28,78.76758566157089,25.661149234658218
typewell:train:5fffa282,train,5fffa282,typewell,native,data/raw/train/5fffa282__typewell.csv,2158,2158,2137,10516.42,11594.55,88.13909175162188,32.00798181718414
typewell:train:60e37807,train,60e37807,typewell,native,data/raw/train/60e37807__typewell.csv,2205,2205,2205,10489.95,11591.95,87.50233106575963,29.316504826571745
typewell:train:61f27424,train,61f27424,typewell,native,data/raw/train/61f27424__typewell.csv,2799,2799,2799,11019.45,12418.45,97.25290460878885,25.600406100839063
typewell:train:62569ae3,train,62569ae3,typewell,native,data/raw/train/62569ae3__typewell.csv,1824,1824,1824,11270.45,12181.95,78.51680921052632,23.403540848527324
typewell:train:62a6f539,train,62a6f539,typewell,native,data/raw/train/62a6f539__typewell.csv,1630,1630,1590,10536.8,11350.94,120.54683435582822,34.96854398256961
typewell:train:633774dc,train,633774dc,typewell,native,data/raw/train/633774dc__typewell.csv,1871,1871,1871,10376.55,11311.5,117.09117049706039,47.91472610850139
typewell:train:63559d57,train,63559d57,typewell,native,data/raw/train/63559d57__typewell.csv,3428,3428,1713,11469.34,12325.65,79.52937572928822,26.741864317860927
typewell:train:647f2a41,train,647f2a41,typewell,native,data/raw/train/647f2a41__typewell.csv,2086,2086,2086,11009.4,12051.84,97.78113614573347,31.16113059910449
typewell:train:65156b96,train,65156b96,typewell,native,data/raw/train/65156b96__typewell.csv,1862,1862,1862,10214.93,11145.28,78.32773361976369,25.696750903587155
typewell:train:653612bc,train,653612bc,typewell,native,data/raw/train/653612bc__typewell.csv,1318,1318,1318,11523.45,12181.95,69.42418057663126,20.562833556524016
typewell:train:656a067b,train,656a067b,typewell,native,data/raw/train/656a067b__typewell.csv,1940,1940,1940,10152.95,11122.45,130.82834020618554,50.373803906679406
typewell:train:65a5466a,train,65a5466a,typewell,native,data/raw/train/65a5466a__typewell.csv,1282,1282,1282,10316.09,10956.570000000002,57.905241809672376,22.523210513534785
typewell:train:660d9546,train,660d9546,typewell,native,data/raw/train/660d9546__typewell.csv,1257,1257,1257,11553.95,12181.95,67.9268814638027,19.8202841860319
typewell:train:6767c111,train,6767c111,typewell,native,data/raw/train/6767c111__typewell.csv,1561,1561,1561,10342.45,11122.45,118.28981422165278,48.11997504267539
typewell:train:67847288,train,67847288,typewell,native,data/raw/train/67847288__typewell.csv,1987,1987,1987,11755.95,12748.95,84.9858480120785,24.72837068595773
typewell:train:67a8da4a,train,67a8da4a,typewell,native,data/raw/train/67a8da4a__typewell.csv,1889,1889,1889,11929.45,12873.45,92.9396717840127,25.58191731037798
typewell:train:684a6fc1,train,684a6fc1,typewell,native,data/raw/train/684a6fc1__typewell.csv,3705,3705,1853,10210.45,11136.45,93.5550580296896,38.062251016539015
typewell:train:698930d1,train,698930d1,typewell,native,data/raw/train/698930d1__typewell.csv,1894,1894,1894,10175.95,11122.45,130.01451953537486,50.69525227189084
typewell:train:699ea575,train,699ea575,typewell,native,data/raw/train/699ea575__typewell.csv,2533,2533,1267,11523.95,12156.95,70.75639952625345,27.6449219149565
typewell:train:69c1bdad,train,69c1bdad,typewell,native,data/raw/train/69c1bdad__typewell.csv,1856,1856,1835,10667.42,11594.55,84.01636853448277,32.346729579764684
typewell:train:69e41fa6,train,69e41fa6,typewell,native,data/raw/train/69e41fa6__typewell.csv,1262,1262,1262,11551.45,12181.95,68.07416006339145,19.91907023435886
typewell:train:6a0ff78e,train,6a0ff78e,typewell,native,data/raw/train/6a0ff78e__typewell.csv,1356,1356,1356,10688.95,11366.45,71.7465412979351,24.049475372495078
typewell:train:6a8fa194,train,6a8fa194,typewell,native,data/raw/train/6a8fa194__typewell.csv,1809,1809,1809,11298.95,12202.95,91.68799889441681,34.932382889321275
typewell:train:6ae68655,train,6ae68655,typewell,native,data/raw/train/6ae68655__typewell.csv,1006,1006,1006,11782.62,12285.1,63.92459244532803,19.930977442464542
typewell:train:6d1d74e1,train,6d1d74e1,typewell,native,data/raw/train/6d1d74e1__typewell.csv,1191,1191,1191,10515.63,11110.62,97.61711167086483,30.05030466230506
typewell:train:6d590e26,train,6d590e26,typewell,native,data/raw/train/6d590e26__typewell.csv,1943,1943,1918,10566.92,11537.41,92.93195573854864,34.17577865257236
typewell:train:6d6d93af,train,6d6d93af,typewell,native,data/raw/train/6d6d93af__typewell.csv,1445,1445,1445,10929.45,11651.45,73.08118339100346,24.08530400431368
typewell:train:6dbe4b60,train,6dbe4b60,typewell,native,data/raw/train/6dbe4b60__typewell.csv,1863,1863,1838,10606.9,11537.41,92.12137412775094,34.631479157288425
typewell:train:6e6d122c,train,6e6d122c,typewell,native,data/raw/train/6e6d122c__typewell.csv,1301,1301,1301,11716.95,12366.95,82.83495772482705,28.12610827294829
typewell:train:6e9ccd38,train,6e9ccd38,typewell,native,data/raw/train/6e9ccd38__typewell.csv,972,972,972,10359.95,10845.45,70.01170781893005,26.332360408754155
typewell:train:6ea22614,train,6ea22614,typewell,native,data/raw/train/6ea22614__typewell.csv,2181,2181,2181,9931.36,11021.27,94.12432828977535,35.02131292881029
typewell:train:6ede926a,train,6ede926a,typewell,native,data/raw/train/6ede926a__typewell.csv,1678,1678,1678,10527.95,11366.45,78.85562574493444,27.07353559281117
typewell:train:708caea9,train,708caea9,typewell,native,data/raw/train/708caea9__typewell.csv,2010,2010,2010,10117.95,11122.45,132.02968159203982,49.89762127151286
typewell:train:70925e23,train,70925e23,typewell,native,data/raw/train/70925e23__typewell.csv,2325,2325,2325,11711.45,12873.45,95.71741935483871,24.352071037899307
typewell:train:70e1788b,train,70e1788b,typewell,native,data/raw/train/70e1788b__typewell.csv,2257,2257,2257,9717.45,10845.45,88.97393885688967,29.202416485879755
typewell:train:71642c7d,train,71642c7d,typewell,native,data/raw/train/71642c7d__typewell.csv,2304,2304,2304,11830.45,12981.95,87.81422743055555,24.21063359539846
typewell:train:71ccf778,train,71ccf778,typewell,native,data/raw/train/71ccf778__typewell.csv,2210,2210,2210,11098.45,12202.95,98.35397737556562,34.65790807186781
typewell:train:7224331b,train,7224331b,typewell,native,data/raw/train/7224331b__typewell.csv,1574,1574,1574,11631.95,12418.45,88.1295997458704,29.949253543822635
typewell:train:722cf0d8,train,722cf0d8,typewell,native,data/raw/train/722cf0d8__typewell.csv,2389,2389,2389,9916.64,11110.62,118.46983256592716,31.912534926687663
typewell:train:7256229b,train,7256229b,typewell,native,data/raw/train/7256229b__typewell.csv,1757,1757,1757,10143.33,11021.27,88.8372794536141,36.620956467400525
typewell:train:726f3dc2,train,726f3dc2,typewell,native,data/raw/train/726f3dc2__typewell.csv,2027,2027,2006,10581.92,11594.55,87.24222002960039,32.80506688493479
typewell:train:7271dd80,train,7271dd80,typewell,native,data/raw/train/7271dd80__typewell.csv,4163,4163,2082,10095.95,11136.45,98.0446288734086,38.13721179873161
typewell:train:727a3a10,train,727a3a10,typewell,native,data/raw/train/727a3a10__typewell.csv,2177,2177,2177,11899.45,12987.45,90.8236058796509,28.53066009174138
typewell:train:729665c0,train,729665c0,typewell,native,data/raw/train/729665c0__typewell.csv,1542,1542,1542,11281.4,12051.84,90.4492736705577,32.54489798043238
typewell:train:729e9750,train,729e9750,typewell,native,data/raw/train/729e9750__typewell.csv,1443,1443,1443,10389.63,11110.62,103.53494109494109,30.950626918238857
typewell:train:729f4217,train,729f4217,typewell,native,data/raw/train/729f4217__typewell.csv,1267,1267,1267,10733.45,11366.45,70.10019731649567,23.692043540222866
typewell:train:72dd8501,train,72dd8501,typewell,native,data/raw/train/72dd8501__typewell.csv,3678,3678,1840,11237.7,12156.95,82.6242523110386,29.898699820847096
typewell:train:73348914,train,73348914,typewell,native,data/raw/train/73348914__typewell.csv,1197,1197,1197,12383.95,12981.95,72.38045112781954,20.558582711479758
typewell:train:739a914f,train,739a914f,typewell,native,data/raw/train/739a914f__typewell.csv,2141,2141,2116,10467.94,11537.41,94.9687435777674,33.368313732980816
typewell:train:73b1447d,train,73b1447d,typewell,native,data/raw/train/73b1447d__typewell.csv,1934,1934,1934,11400.45,12366.95,92.3170165460186,27.73735752788122
