episode_id,well,rows,episode_sse,actual_mean_error_ft,actual_rmse_ft,current_mean_error_ft,current_rmse_ft,exact_mean_position_mean_error_ft,exact_mean_position_rmse_ft,boundary_normalized_mean_error_ft,boundary_normalized_rmse_ft,exact_mean_plus_boundary_mean_error_ft,exact_mean_plus_boundary_rmse_ft,momentum_one_mean_error_ft,momentum_one_rmse_ft,exact_mean_plus_momentum_one_mean_error_ft,exact_mean_plus_momentum_one_rmse_ft,boundary_plus_momentum_one_mean_error_ft,boundary_plus_momentum_one_rmse_ft,all_three_corrections_mean_error_ft,all_three_corrections_rmse_ft,position_quantization_episode_mean_effect_ft,position_quantization_onset_effect_ft,position_quantization_preceding128_effect_change_ft,position_quantization_episode_sign_matches_actual,position_quantization_onset_sign_matches_actual,position_quantization_episode_anchor_safe_fraction,position_quantization_onset_anchor_safe,rate_boundary_episode_mean_effect_ft,rate_boundary_onset_effect_ft,rate_boundary_preceding128_effect_change_ft,rate_boundary_episode_sign_matches_actual,rate_boundary_onset_sign_matches_actual,rate_boundary_episode_anchor_safe_fraction,rate_boundary_onset_anchor_safe,rate_mean_reversion_episode_mean_effect_ft,rate_mean_reversion_onset_effect_ft,rate_mean_reversion_preceding128_effect_change_ft,rate_mean_reversion_episode_sign_matches_actual,rate_mean_reversion_onset_sign_matches_actual,rate_mean_reversion_episode_anchor_safe_fraction,rate_mean_reversion_onset_anchor_safe,all_transition_components_episode_mean_effect_ft,all_transition_components_onset_effect_ft,all_transition_components_preceding128_effect_change_ft,all_transition_components_episode_sign_matches_actual,all_transition_components_onset_sign_matches_actual,all_transition_components_episode_anchor_safe_fraction,all_transition_components_onset_anchor_safe
272abef3:000,272abef3,221,23229.23758550099,-10.25147511312239,10.252300831159006,58.63030616808359,58.63555463760628,142.22582138599358,142.23737300451552,58.828770765950544,58.834054881323645,141.89994693912274,141.9115232821475,65.76969155953756,65.77605873974441,131.2936542583946,131.30605166461976,66.23266831001379,66.23992705478328,108.65890521856959,108.67035790722842,-83.59551521790999,-81.58820401737466,-3.5310758863215597,True,True,0.0,False,-0.19846459786695625,-0.19050750196947774,-0.014813205913014826,True,True,1.0,True,-7.139385391453976,-6.878901863610736,-0.48893379050059593,True,True,1.0,True,-50.02859905048601,-48.43367040825615,-3.0191610708407097,True,True,0.0,False
27300fd5:000,27300fd5,647,277864.2403649966,19.80429829984531,20.723551713406483,-11.201977566278332,13.106268431978068,-11.572629368946917,12.663980738444245,-11.189710178931115,13.089675617351613,-11.548787254892249,12.63307574691338,-10.280281314343283,11.987501323482704,-9.418561076788318,10.153435811409837,-10.022968141263101,11.634727875872581,-8.963457728623927,9.573670427900542,0.3706518026685846,0.709469040233671,0.7021967442578898,True,True,1.0,True,-0.012267387347218217,-2.9897637432441115e-07,-2.9897637432441115e-07,False,False,1.0,True,-0.9216962519350502,-0.024674386837432394,-0.02466343779087765,False,False,1.0,True,-2.2385198376544055,0.6222312511235941,0.6149989551486215,False,True,1.0,True
27300fd5:001,27300fd5,571,72057.96731774781,11.217331873905257,11.23370330182633,-31.361520056352735,31.409919729069767,-56.592919951175,56.980977172547725,-31.335321410782086,31.3845350253612,-56.31766999355166,56.706065470347404,-30.770917523044332,30.85388622409226,-47.19724865041838,47.61691511303904,-28.50662860668934,28.5994555231905,-36.53109760252485,36.877802779665544,25.23139989482226,17.05165993657465,2.7258170996392437,True,True,1.0,True,-0.026198645570648917,-0.04755365395430999,0.003771875413804082,False,False,1.0,True,-0.5906025333084048,-1.415146075818484,0.19212238122236158,False,False,1.0,True,5.169577546172124,-0.115454185024646,1.2947951711121277,True,False,1.0,True
27300fd5:002,27300fd5,673,71687.35861699774,10.318121842496126,10.320809387570256,-60.820081942003796,60.92398630817378,-118.45132630649067,118.79269763559944,-60.907580084045556,61.01265553311858,-118.12731258410763,118.46953757581464,-64.07330011431864,64.21754801425166,-107.61361114143234,107.98516365895686,-62.07240412104439,62.25498500023017,-86.91523812020328,87.29179838296174,57.63124436448689,49.06694539199634,0.6735553972375783,True,True,0.3551263001485884,True,0.08749814204176319,0.05242083638222539,0.002134113679858274,True,True,1.0,True,3.253218172314835,2.0997598045214545,0.06583317231161345,True,True,1.0,True,26.095156178199485,19.17186674414006,-0.03996433408065059,True,True,1.0,True
27300fd5:003,27300fd5,313,45583.82192599932,12.019597444089364,12.067941573486511,-69.37928076408426,69.38651581490741,-153.7475625924327,153.76444817129112,-69.58884477532425,69.5960639649797,-153.4210980203343,153.4380180032563,-76.71052102757537,76.71785490976501,-142.7770957627443,142.79516147958333,-77.58019130748285,77.58813594324162,-118.93860368895706,118.95540007783765,84.36828182834847,79.71214801933274,5.213943152451975,True,True,0.0,False,0.20956401123999713,0.1869987310092256,0.026300258745322935,True,True,1.0,True,7.331240263491118,6.571081564796259,0.8903102227668569,True,True,1.0,True,49.55932292487281,45.39850219063737,4.774144340335624,True,True,0.0,False
276b012a:000,276b012a,2012,1457607.0329042668,-24.185407306163192,26.915734725200227,12.899142027054666,14.929170962153986,60.5701290672437,63.45316114886212,12.481833744161083,14.533201963126425,59.769851070612575,62.6154919344495,5.3709584048115655,8.609828982098145,43.80158119747427,46.08842951053485,-3.5791371286962033,6.0835883525589045,25.116120688002983,25.5907094576584,-47.67098704018904,-18.654436369355608,-5.137849348191594,True,True,0.35685884691848907,True,0.4173082828935845,0.14278943994395377,0.05564220520682284,False,False,1.0,True,7.528183622243099,4.138010065204071,1.1571672115478577,False,False,1.0,True,-12.216978660948318,-10.502212706654973,-1.934766759561171,True,True,1.0,True
276b012a:001,276b012a,1029,148592.50742225355,-11.97221914480092,12.016853544827626,37.6340919037936,37.70675881704747,99.74341915188562,99.78798609039248,37.10286122273233,37.176567311266766,98.62394902562592,98.66882493911659,28.58077928656128,28.675408381241052,76.31989286813247,76.36939609941693,8.414086000509096,8.49268174080706,30.266365482922826,30.291667138462074,-62.109327248092015,-61.345776638389,-0.5698742086606217,True,True,0.0,False,0.5312306810612711,0.5286717906510603,0.0003607346225180663,False,False,1.0,True,9.053312617232319,8.951604998817857,0.006944341092093964,False,False,1.0,True,7.367726420870773,1.4367037442789297,1.4302529856176989,False,False,1.0,True
276b012a:002,276b012a,502,72719.03471600164,-12.02133665338659,12.03572328081838,41.90250194955754,41.905235107952315,115.19145741030844,115.21923446384808,41.413106694320085,41.415787997429504,114.06018808917446,114.08823053666974,34.18144626817458,34.18340267119133,91.26561364905075,91.29988426716706,11.487799113874393,11.492318785700462,35.430044323078185,35.46120735558616,-73.2889554607509,-67.41878858572454,-2.7244015284268244,True,True,0.0,False,0.48939525523745764,0.5137488549680711,-0.010968618789775064,False,False,1.0,True,7.721055681382959,8.519057196721405,-0.35701801899267593,False,False,1.0,True,6.472457626479352,10.459071936682449,-1.6524996802509122,False,False,1.0,True
27c3155b:000,27c3155b,1330,208102.9108254945,12.487101503759233,12.508731110873365,48.70713433100403,48.895042688586294,95.87544360902233,96.61701692221366,48.8862493423014,49.07617787656487,95.87544360902233,96.61701692221366,54.822506800209695,55.079394900003194,95.87544360902233,96.61701692221366,61.74295907703493,62.09591278250881,95.87544360902233,96.61701692221366,-47.1683092780183,-34.32954739876186,-3.1260456082491146,False,False,0.8654135338345864,True,-0.17911501129736526,-0.12658202667626028,-0.012984559896722203,False,False,1.0,True,-6.1153724692056635,-4.37122740855375,-0.4317408923743642,False,False,1.0,True,-47.1683092780183,-34.32954739876186,-3.1260456082491146,False,False,0.8654135338345864,True
27ebb9b9:000,27ebb9b9,168,22950.897174499754,-11.652815476190415,11.688134290020207,-77.11039268894794,77.11545583095294,-158.58645891659674,158.58941097023143,-77.35969861255386,77.3647482895464,-158.25948027688523,158.26243841039758,-85.72777595551933,85.7324181539502,-147.5714437740961,147.57461376508357,-86.71030196863077,86.71494472733099,-121.3644342853103,121.36808516072313,81.47606622764879,81.12450422656548,-0.1462230075030675,False,False,0.0,False,0.24930592360590795,0.24796027104821405,-0.000572507864490035,False,False,1.0,True,8.61738326657139,8.573532699709176,-0.019826493617074448,False,False,1.0,True,44.254041596362356,44.068142809685014,-0.41498016793593706,False,False,0.0,False
29de15c8:000,29de15c8,1327,377708.84735024313,16.737365109268872,16.871089037996043,-19.474824807973185,20.049242360088943,-65.1300124008792,66.00360434131214,-19.49950775078167,20.07785616448905,-64.81697534435963,65.69329714471804,-20.81680994173731,21.509989497661365,-54.682194701140816,55.666349101558886,-18.286773915577374,19.036400133475272,-38.086440431659334,38.94709976824584,45.655187592906,31.561810631817934,2.2832728872799635,True,True,1.0,True,0.024682942808487856,-0.024189055873648613,0.005869240623724181,True,False,1.0,True,1.3419851337641255,-0.3077518286281702,0.21304535817580472,True,False,1.0,True,18.61161562368615,9.418515780327652,1.10998672021924,True,True,1.0,True
2b034622:000,2b034622,771,108778.72153600265,-11.859691309987172,11.878040072927144,-38.46725246635975,38.56138251961444,-107.75394805270342,108.00490264456496,-38.394423074779205,38.489924154617654,-106.97501553544106,107.22765591444504,-38.58801741624177,38.725243299782086,-87.64729980398843,87.9479929225116,-27.48303198332052,27.664822371638888,-46.5189060144905,46.84412645058604,69.28669558634368,61.70597425740743,1.328078260035909,False,False,0.0,False,-0.07282939158054332,-0.10209649535136123,0.00430279364445596,True,True,1.0,True,0.12076494988201462,-0.8264405958743737,0.13489805108110886,False,True,1.0,True,8.051653548130739,3.8746305957338336,0.017429019691917347,False,False,1.0,True
2b034622:001,2b034622,1139,254700.974774255,-14.872920544337287,14.953864513667106,-50.25929560697026,50.52813570948529,-142.91696912955177,143.45361230898644,-50.28502714805041,50.556835509223966,-142.13394203073278,142.6734842634907,-53.6207718230065,53.97813570865577,-122.58673247710888,123.2080544865265,-43.202144569929395,43.69526355918264,-75.29360676395045,76.04560501128383,92.65767352258149,79.25798445662622,4.135859364441785,False,False,0.0,False,0.02573154108015046,-0.03168403224481153,0.017984670450459816,False,True,1.0,True,3.3614762160362375,1.4673657019156963,0.5936879782275355,False,False,1.0,True,25.03431115698019,14.936179602134871,3.2271744399895397,False,False,0.7489025460930641,True
2be5c96a:000,2be5c96a,647,102870.66762849884,12.536808346213226,12.609377268451583,20.583952001808452,20.79107829970149,53.39039860534694,53.89343427299558,20.41323729246122,20.622766618858915,52.70329068049905,53.20881978989291,17.332435036479943,17.626827486418872,35.83847751069375,36.45531787058977,10.379782403494383,10.682101564719261,13.835383046649381,14.398405085733843,-32.80644660353849,-25.29855429670897,-2.360267717507668,False,False,1.0,True,0.17071470934723465,0.17550511871922936,0.004332728742156178,True,True,1.0,True,3.251516965328509,3.6638649705073476,-0.010536702880926896,True,True,1.0,True,6.7485689551590715,8.151937579372316,0.33116213558423624,True,True,1.0,True
2be5c96a:001,2be5c96a,532,84612.63385924869,12.557713345864562,12.611356162075039,42.06213087838322,42.136823837222245,110.67007111922014,110.85588546942138,42.00049504079677,42.07619510506599,109.89357807568541,110.08058326584231,42.603576586310176,42.7091551602903,90.6719345453761,90.89265821876495,32.58010081885903,32.71339849332829,51.5017059074432,51.74410499151369,-68.60794024083692,-61.33375766020981,-3.9778724543484714,False,False,0.0,False,0.061635837586450214,0.09045246920868522,-0.01577572753012646,True,True,1.0,True,-0.5414457079269576,0.4000606168228842,-0.519634031201349,False,True,1.0,True,-9.439575029059986,-4.739346498474333,-2.5912092320886586,False,False,1.0,True
2bff06cf:000,2bff06cf,1069,295208.335201754,-16.129057530402363,16.617873750023083,-82.14653518726386,82.47454141077394,-144.45247071572055,145.50638886075717,-81.72501941174563,82.05822580449907,-142.83957371458422,143.90391444630052,-79.63438250659605,80.11009795711337,-118.47222311792562,119.70328793759066,-61.24098134837833,61.69857199573851,-66.94672862827046,68.18353930865506,62.30593552845669,47.83454933059329,2.497629149855129,False,False,0.3086997193638915,True,-0.4215157755182244,-0.4751834032776969,0.005065803114121081,True,True,1.0,True,-2.5121526806678083,-4.353462378794575,0.20081111071158375,True,True,1.0,True,-15.199806558993398,-21.11128139163702,0.025593721999030095,True,True,1.0,True
2bff06cf:001,2bff06cf,3298,1202585.4082122706,-18.907794875682395,19.095570562404813,-135.35442111947046,136.75957260382296,-264.7185601240584,268.1308686680184,-135.2341227761456,136.6548803741198,-263.0850961793905,266.5180922144404,-142.91193139879434,144.73221731135882,-237.92030076440489,241.6943506586036,-123.34695731287414,125.64311793862542,-167.95679993072204,172.0493160159377,129.3641390045879,82.92550063507406,5.181077557201206,False,False,0.0,False,-0.12029834332486802,-0.32776603814636474,0.02454407007462578,True,True,0.20709520921770772,True,7.55751027932388,0.6663624805732979,0.82242607750959,False,False,0.15191024863553668,True,32.60237881125159,-1.9643404749913316,3.681454820192812,False,True,0.10400242571255307,True
2d0c268a:000,2d0c268a,414,49450.50309249915,10.920550724637584,10.929119801874155,-0.5427679729283855,1.3453658389034095,-35.381088011927524,35.502243083869985,-0.4404745233337558,1.3037246127417272,-35.01064329187433,35.13079845374729,1.6190283895239455,2.0124640325129457,-23.55576489544069,23.670354468945384,4.997920062316855,5.063915025461944,-13.057710630412002,13.088326708969628,34.838320038999136,30.131068807964766,4.95597540232302,True,True,1.0,True,-0.10229344959462972,-0.09652717238350306,-0.007397524876068928,False,False,1.0,True,-2.161796362452331,-2.25486816233024,0.12013676621063496,False,False,1.0,True,12.514942657483617,11.404886970316511,2.6004921837884467,True,True,1.0,True
2d196986:000,2d196986,1835,745933.5995130121,-19.678156403269927,20.161927586054183,-13.094201977791455,14.002032102461182,-37.61218551158544,39.53025677503092,-13.107807830145857,14.018492473056687,-37.50367065342698,39.416799469641,-13.882134794631973,14.917385850607227,-33.36844648727932,35.240285342835904,-13.725473829059029,14.789569873525876,-29.14988007784967,30.599451770422412,24.517983533793974,12.170529920471381,2.8153798517159885,False,False,1.0,True,0.013605852354402677,-0.0032450053349748487,8.388888090848923e-06,False,True,1.0,True,0.7879328168405211,-0.08459649794895086,0.09610888925271865,False,True,1.0,True,16.05567810005821,9.163039911567466,2.004914810822811,False,False,1.0,True
2d196986:001,2d196986,795,95814.94824425149,-10.973554088050397,10.978248834720675,-25.381184303018582,25.517645302251353,-81.42525797196997,81.6708494439781,-25.50178242663046,25.63908831378107,-81.26989310021285,81.51591068718992,-29.831827281808877,29.99337611697088,-75.8921536843044,76.15339332370334,-31.659288998401188,31.851310609175407,-65.29116672246816,65.54927437321946,56.044073668951384,49.903368098675855,1.711462962000951,False,False,0.5911949685534591,True,0.1205981236118761,0.09672902788224746,0.0064606085452396655,False,False,1.0,True,4.450642978790294,3.668508205197213,0.2109147322953504,False,False,1.0,True,39.909982419449584,34.722938160159174,1.3541092699579167,False,False,1.0,True
2d35f86d:000,2d35f86d,2531,1780140.9049477691,-26.16970900829726,26.520463945439918,-63.498964440681235,65.3581171969829,-148.23420968109104,152.59415344422584,-63.559321825270324,65.4372514087311,-147.71391943628606,152.0868858684939,-66.92669652576733,69.39551849575993,-132.58303445237482,137.35834159443573,-61.52974110462118,64.46339152114933,-102.01916580054166,106.70287262356855,84.73524524040981,52.53342341748794,1.3000031591927836,False,False,0.11062821019359936,True,0.06035738458909847,-0.06846480408785283,0.0020567426672641886,False,True,1.0,True,3.4277320850861,-0.8446233155555092,0.07912262200989062,False,True,1.0,True,38.52020135986044,16.716768885849888,-0.23980921502698038,False,False,0.47925721058870013,True
2ddad940:000,2ddad940,1384,221421.08354774505,12.582019869942055,12.648570355702986,41.01226984223777,41.71745255355047,91.33864490827973,93.2564772683062,41.05021889502402,41.76321228290079,91.01750890093025,92.94119597334758,42.745113408753916,43.71608854677725,80.61280192117141,82.7453013649174,39.76479867924724,40.999991227961495,61.28568688271077,63.52248665011256,-50.32637506604196,-34.524780984162135,-0.5369650026696036,False,False,0.6473988439306358,True,-0.037949052786246815,0.024797306177788414,-0.0007312942852877313,False,True,1.0,True,-1.732843566516143,0.33436492162582,-0.024193315734009957,False,True,1.0,True,-20.27341704047301,-8.551495662419256,0.4143739593891951,False,False,1.0,True
2ddad940:001,2ddad940,495,73169.76750299832,12.093979797979664,12.158030766833473,78.08761104887436,78.10516211124049,180.96070319840766,181.01379436892367,78.35704734296837,78.37470340984689,180.63379741525483,180.68698354923248,87.52691448376154,87.54849168539519,169.95358373984456,170.00999407521252,90.13781030005289,90.1654624115376,144.32895488362848,144.38644322141124,-102.8730921495333,-97.75980973643163,-1.9798454652864166,False,False,0.0,False,-0.26943629409400854,-0.24873230297816917,-0.007802196376360371,False,False,1.0,True,-9.439303434887174,-8.755397920493124,-0.2564085675840033,False,False,1.0,True,-66.24134383475412,-61.702198383178256,-1.6487614579582441,False,False,0.0,False
2e63d9de:000,2e63d9de,3428,3188203.650574222,28.6530972870477,30.496684071781374,28.833808163324075,31.615254073549266,63.77906316481567,66.35968355517976,28.624912280091106,31.424299767541093,63.044272321728734,65.63752037192077,24.35195500162096,27.625524078208972,44.8533438307922,47.90025466399663,12.440818895800748,15.626304137481942,11.755306978981158,13.434933750893837,-34.945255001491596,-23.29289164572583,0.9621516470215283,False,False,1.0,True,0.208895883232973,0.17390434678782185,0.022615467671130318,True,True,1.0,True,4.481853161703116,4.068690845322635,0.5036033369415236,True,True,1.0,True,17.078501184342922,2.214608863767353,3.9735781292292813,True,True,1.0,True
2f8e53c3:000,2f8e53c3,273,29062.13099524878,10.314562271062051,10.317688321047916,25.17980047361518,25.19513284603569,56.99814756509211,57.04275099759449,25.161905501316127,25.17740343591477,56.69079672020477,56.73553697848198,25.03300468656396,25.054046785533583,46.745538029638084,46.7961723501417,21.738587937215158,21.76170193478257,31.948661753213578,31.991434304958712,-31.81834709147693,-29.41754542293711,-1.3562570985359343,False,False,1.0,True,0.017894972299053243,0.025534184833304607,-0.0031564626206090907,True,True,1.0,True,0.14679578705122184,0.4031261725722288,-0.11105916869382781,True,True,1.0,True,-6.768861279598397,-5.42761174595762,-0.28824492118110356,False,False,1.0,True
2fd68f7b:000,2fd68f7b,211,22710.262156501067,-10.373819905213512,10.3745638077669,-23.968088492941995,23.979997027100254,29.594826780008056,29.753047077218728,-24.392086495516384,24.403683846198835,28.67005207571117,28.831241501844502,-29.58393081045092,29.59579342302978,10.692075355994998,11.022620480304768,-39.79198185685324,39.79369378289217,-10.217343337760578,10.333983062465897,-53.56291527295005,-49.501456291092836,-5.199605842357414,True,True,0.0,False,0.42399800257439096,0.41639031365593837,0.019142629691486945,False,False,1.0,True,5.615842317508926,5.739005347013517,-0.02278946157093742,False,False,1.0,True,-13.750745155181416,-12.337072145426646,-1.819524589649518,True,True,1.0,True
33c40295:000,33c40295,1155,250594.50117799485,14.622865800865647,14.729729667744891,0.6858067776000776,6.484015917020128,-13.474047394663453,17.285597027655864,0.7125931016335592,6.4746253459283984,-13.366550709434948,17.159678939889453,1.7953625285021921,6.509398331378958,-8.393132628438206,12.259811607429048,2.5980118114734023,6.288618703555733,-5.655902600731523,8.933004561173798,14.15985417226353,7.01943188806581,2.8272705824128934,True,True,1.0,True,-0.0267863240334816,-0.0009330451430287212,-0.000908087224161136,False,False,1.0,True,-1.1095557509021146,-0.3257368825161393,-0.2143154417462938,False,False,1.0,True,6.341709378331601,5.906113885786908,2.017870177551231,True,True,1.0,True
33c40295:001,33c40295,161,17667.150085249523,10.471357142857002,10.475392663818248,-59.53920675973441,59.54193955985084,-136.50431552326495,136.50774270665252,-59.685135528079705,59.68787505607225,-136.1804719686104,136.18390537326604,-64.8878620835284,64.89078070850258,-125.67655369060438,125.6801805535057,-64.53346621524656,64.53616598563828,-105.21566222288376,105.21830836967597,76.96510876353052,75.97286334839555,3.8933414759903826,True,True,0.0,False,0.145928768345296,0.14217341834410036,0.01645932757674018,True,True,1.0,True,5.348655323793994,5.227324404106184,0.5438865481410176,True,True,1.0,True,45.676455463149345,45.06953714909287,3.241932407487184,True,True,0.0,False
33c40295:002,33c40295,258,31043.78684699945,10.959965116278973,10.96926411483141,-64.2097469083295,64.21854184037227,-149.56512917620168,149.59641984967556,-64.38863919723042,64.39754854978692,-149.2392215734087,149.27057735576366,-70.63289018275997,70.64562093989007,-138.63093072499618,138.66448083734736,-70.6531941031951,70.67008555884983,-115.93891150617482,115.9725176868268,85.35538226787214,82.31882347122155,2.3018836105420633,True,True,0.0,False,0.17889228890091136,0.1663733823261282,0.00903744838797138,True,True,1.0,True,6.423143274430462,6.010712584418798,0.29522095242100477,True,True,1.0,True,51.729164597845305,49.17205343698879,1.7894862963057676,True,True,0.0,False
3407f5bf:000,3407f5bf,1685,2050555.578123484,29.314112759643752,34.88476645524637,44.76439000568936,49.15425154772556,76.33935561735184,81.08377064466954,44.32208400633703,48.75714823894143,74.75335793135622,79.58021161856831,39.7003938859915,44.83155130527101,51.041568537744986,57.475008271165706,23.43089558028563,29.80430889430522,4.949725574060555,19.64082572403848,-31.574965611662474,-14.227201220479401,-0.8432783696734987,False,False,1.0,True,0.44230599935232473,0.46886529566472746,0.009144209383521229,True,True,1.0,True,5.063996119697855,6.382959611968545,0.14330782744218595,True,True,1.0,True,39.8146644316288,40.48532582267762,2.4376947329983523,True,True,1.0,True
347242c8:000,347242c8,1699,301065.8662407432,13.223133313713793,13.311716821380811,39.19749979701837,40.034890032966594,99.14652027915464,101.06783107668615,39.09295280513768,39.94036834708405,98.39629480719651,100.32716143842146,38.73034839290846,39.87020879260786,79.95527227354694,82.1597357542338,29.399469764491336,30.577910223384325,48.10614549102813,49.943287503332165,-59.94902048213627,-38.720100462782284,-5.097213626211669,False,False,0.3478516774573278,True,0.10454699188069798,0.16131356297046295,-0.006229606342458283,True,True,1.0,True,0.46715140410991524,2.5816888256013044,-0.42086745261985925,True,True,1.0,True,-8.90864569400976,-0.15084712598763872,-2.662210321825114,False,False,1.0,True
353e5502:000,353e5502,4309,4234761.444008798,-31.032109886284704,31.349183077861724,-50.62107833718182,54.06762994504366,-127.85154325978984,136.0397391000041,-50.692152468435594,54.17174565751028,-127.33663890952933,135.55031182865122,-54.254179326716226,58.75773160186561,-112.32810934804264,121.3550537563375,-49.21492857058538,54.55505507967898,-81.29066662196502,90.07959400756931,77.23046492260801,32.87569389774035,4.089570685842773,False,False,0.27709445346948247,True,0.0710741312537703,-0.08354132092244981,0.005946747403868358,False,True,1.0,True,3.6331009895344124,-1.6239729011431336,0.3200401305239211,False,True,0.964492921791599,True,30.6695882847832,5.249993350216755,2.101016818161952,False,False,0.5722905546530518,True
35b3ef6a:000,35b3ef6a,2356,552698.4592839879,15.020153225806272,15.316392387152089,-21.64651246721877,25.516006968321005,-98.32852078592781,103.72290587996213,-21.55560763597673,25.471813766471524,-97.58967123009745,103.00921741773396,-21.884899434149265,26.946797414175766,-79.38830301799348,85.54931775803732,-12.709798834811721,19.095984781749838,-48.1976483281072,53.8648719647405,76.68200831870902,39.55906068438526,4.691700837613098,True,True,0.19015280135823429,True,-0.09090483124203727,-0.17524398639579886,-0.004300372824218357,False,False,1.0,True,0.2383869669304918,-3.363948987771437,0.18419489083498775,True,False,1.0,True,26.551135860888426,7.903260671113458,1.9181845950479328,True,True,0.5623938879456706,True
368131f9:000,368131f9,755,150460.40448200365,-13.87525033112601,14.116844688161505,-19.23982987797082,19.609077510270367,-30.167224075725397,31.16396694152495,-19.130952963047786,19.50084934351863,-29.799562061384346,30.795721815994597,-16.161057289070513,16.601314093380584,-18.39618869703386,19.58849668194352,-12.31638442793112,12.674848201312688,-7.806925272174559,8.844500565849287,10.927394197754579,6.283801975881943,0.8445733858843596,False,False,1.0,True,-0.10887691492303171,-0.08787275453323673,-0.0133130879712553,True,True,1.0,True,-3.0787725889003057,-2.83951306004019,-0.26275038432868314,True,True,1.0,True,-11.43290460579626,-9.431920995761175,-1.5794627356099227,True,True,1.0,True
368131f9:001,368131f9,2964,3094055.6200667773,-30.88599139676128,32.30910729697623,-67.38723781057737,70.91964579224124,-125.79608442776423,132.81636663509767,-67.41477952432953,70.97213381326526,-125.27999769987147,132.323420666786,-69.48708469608961,73.82035146153292,-110.27474555884037,118.05344887679932,-62.81858980191962,67.68700232954902,-80.77341367247065,88.60172489340789,58.40884661718687,26.721023610256452,1.839422374850983,False,False,0.3647098515519568,True,0.027541713752170235,-0.09312255162512884,0.0018736586935119703,False,True,1.0,True,2.099846885512255,-1.9691026801410771,0.1010604706225422,False,True,1.0,True,13.386175861893285,-4.835434976974284,0.05803649749941542,False,True,0.8589743589743589,True
3690a146:000,3690a146,552,89985.32216249783,12.727731884057818,12.767806701839575,10.20791720854328,10.273425708501765,8.595214856100961,9.11776794140791,10.182195320302252,10.24651707747461,8.52119026389966,9.032108493306723,8.800313875522187,8.837910815395398,4.23169247482014,4.46883900860567,8.329054720258382,8.359514450168843,2.9583582209874213,3.069462410552738,1.61270235244232,3.620904445855558,1.5459293519015773,True,True,1.0,True,0.025721888241028813,0.0028024143666698365,0.002719504720516852,True,True,1.0,True,1.4076033330210935,0.512347663858236,0.38994115604873514,True,True,1.0,True,7.24955898755586,5.044708814883052,2.6463613683681615,True,True,1.0,True
37344c2a:000,37344c2a,1381,172450.97995224452,11.163605720492217,11.174703120344548,11.04236907087556,11.146439467973135,25.12803487271431,25.479431743482436,10.976834357445195,11.081674682148314,24.84564816412095,25.196612707898836,9.145268677289964,9.286048490506811,15.523600595458237,15.923276144469165,5.259450586781203,5.327927923707789,3.5673169901179778,3.659137567026633,-14.085665801838747,-9.776171501762292,0.4043284114013659,False,False,1.0,True,0.06553471343036592,0.05961923319773632,0.009006171423607157,True,True,1.0,True,1.897100393585597,1.870642772737483,0.22764283604374214,True,True,1.0,True,7.4750520807575835,4.903686044510323,1.9414834803665144,True,True,1.0,True
37344c2a:001,37344c2a,1624,802708.8864355098,-21.085944581280938,22.23238338455475,3.024723973146301,8.150645441378717,40.129299440314206,40.60530353916838,3.046089060522786,8.151158930053185,39.803088814484724,40.28287431415437,4.041969449906738,8.352450752598497,29.17149552866326,29.816122391735338,-1.3488577575487002,6.754501093532999,5.496886253249872,7.448271564140134,-37.104575467167905,-26.920660167275855,-4.662767498244648,True,True,1.0,True,-0.021365087376484845,0.026453866452357033,-0.021745087564340793,True,False,1.0,True,-1.0172454767604362,0.5725839609276591,-0.7277904629172554,True,False,1.0,True,-2.4721622801035705,4.8032301091297995,-4.062093759333948,True,False,1.0,True
37d36812:000,37d36812,386,50135.3431780013,-11.352634715026058,11.39667972487157,-37.08041390638093,37.093999151854646,-45.67432590857775,45.78264044608334,-36.938063318549354,36.951757201297745,-45.21850229812305,45.327026954377786,-33.17077816533969,33.189420241257274,-31.897761193596516,32.023960304024584,-26.814449793196072,26.831452403261544,-15.474158171026943,15.563239808996139,8.59391200219682,4.546154326068063,-0.28427505587387714,False,False,1.0,True,-0.14235058783157906,-0.14835758159279067,-0.008595775769208558,True,True,1.0,True,-3.90963574104124,-4.193588855685448,-0.21573529842680728,True,True,1.0,True,-21.60625573535399,-22.866794509753163,-2.2834738967158046,True,True,1.0,True
37d36812:001,37d36812,289,37251.49725525092,-11.31678027681675,11.353321733221113,-46.34534938317443,46.36496189136677,-75.87233596713232,75.94882618375084,-46.26388549473246,46.28373172852039,-75.35826138093068,75.43518172959949,-44.558424851230654,44.58644554669003,-60.494295725336066,60.58633983460327,-36.813545902616596,36.84704975849659,-34.54221487002961,34.64455759918967,29.52698658395789,25.850471882040438,3.1622548395989725,False,False,1.0,True,-0.08146388844196953,-0.0950527602872171,0.011092159806139534,True,True,1.0,True,-1.7869245319437748,-2.234100830148236,0.3676375765080593,True,True,1.0,True,-11.80313451314482,-14.127978935790452,1.869453704875923,True,True,1.0,True
