id,tvt
00bbac68_1748,12227.064453125
00bbac68_1749,12227.08984375
00bbac68_1750,12227.091796875
00bbac68_1751,12227.171875
00bbac68_1752,12227.203125
00bbac68_1753,12227.2158203125
00bbac68_1754,12227.267578125
00bbac68_1755,12227.4990234375
00bbac68_1756,12227.5205078125
00bbac68_1757,12227.53515625
00bbac68_1758,12227.5625
00bbac68_1759,12227.5498046875
00bbac68_1760,12227.56640625
00bbac68_1761,12227.576171875
00bbac68_1762,12227.5810546875
00bbac68_1763,12227.583984375
00bbac68_1764,12227.580078125
00bbac68_1765,12227.5654296875
00bbac68_1766,12227.5703125
00bbac68_1767,12227.6044921875
00bbac68_1768,12227.568359375
00bbac68_1769,12227.564453125
00bbac68_1770,12227.541015625
00bbac68_1771,12227.5302734375
00bbac68_1772,12227.49609375
00bbac68_1773,12227.552734375
00bbac68_1774,12227.5576171875
00bbac68_1775,12227.5478515625
00bbac68_1776,12227.5556640625
00bbac68_1777,12227.5556640625
00bbac68_1778,12227.5390625
00bbac68_1779,12227.544921875
00bbac68_1780,12227.5625
00bbac68_1781,12227.568359375
00bbac68_1782,12227.5439453125
00bbac68_1783,12227.5947265625
00bbac68_1784,12227.6083984375
00bbac68_1785,12227.638671875
00bbac68_1786,12227.6220703125
00bbac68_1787,12227.66015625
00bbac68_1788,12227.6494140625
00bbac68_1789,12227.666015625
00bbac68_1790,12227.6435546875
00bbac68_1791,12227.6552734375
00bbac68_1792,12227.63671875
00bbac68_1793,12227.6513671875
00bbac68_1794,12227.642578125
00bbac68_1795,12227.646484375
00bbac68_1796,12227.5625
00bbac68_1797,12227.5556640625
00bbac68_1798,12227.5068359375
00bbac68_1799,12227.501953125
00bbac68_1800,12227.4931640625
00bbac68_1801,12227.45703125
00bbac68_1802,12227.4482421875
00bbac68_1803,12227.4287109375
00bbac68_1804,12227.421875
00bbac68_1805,12227.4375
00bbac68_1806,12227.38671875
00bbac68_1807,12227.3515625
00bbac68_1808,12227.3603515625
00bbac68_1809,12227.361328125
00bbac68_1810,12227.3505859375
00bbac68_1811,12227.322265625
00bbac68_1812,12227.330078125
00bbac68_1813,12227.3095703125
00bbac68_1814,12227.3193359375
00bbac68_1815,12227.2890625
00bbac68_1816,12227.2958984375
00bbac68_1817,12227.3125
00bbac68_1818,12227.291015625
00bbac68_1819,12227.900390625
00bbac68_1820,12227.8955078125
00bbac68_1821,12227.8759765625
00bbac68_1822,12227.8447265625
00bbac68_1823,12227.82421875
00bbac68_1824,12227.802734375
00bbac68_1825,12227.802734375
00bbac68_1826,12227.7587890625
00bbac68_1827,12227.7724609375
00bbac68_1828,12227.7626953125
00bbac68_1829,12227.763671875
00bbac68_1830,12227.7568359375
00bbac68_1831,12227.7451171875
00bbac68_1832,12227.7685546875
00bbac68_1833,12227.7294921875
00bbac68_1834,12227.732421875
00bbac68_1835,12227.7392578125
00bbac68_1836,12227.73828125
00bbac68_1837,12227.7724609375
00bbac68_1838,12227.7529296875
00bbac68_1839,12227.73828125
00bbac68_1840,12227.728515625
00bbac68_1841,12227.7099609375
00bbac68_1842,12227.7080078125
00bbac68_1843,12227.712890625
00bbac68_1844,12227.7109375
00bbac68_1845,12227.705078125
00bbac68_1846,12227.701171875
00bbac68_1847,12227.693359375
00bbac68_1848,12227.76171875
00bbac68_1849,12227.6865234375
00bbac68_1850,12227.7578125
00bbac68_1851,12227.7041015625
00bbac68_1852,12227.7177734375
00bbac68_1853,12227.7607421875
00bbac68_1854,12227.751953125
00bbac68_1855,12227.7783203125
00bbac68_1856,12227.7734375
00bbac68_1857,12227.775390625
00bbac68_1858,12227.763671875
00bbac68_1859,12227.751953125
00bbac68_1860,12227.7724609375
00bbac68_1861,12227.7744140625
00bbac68_1862,12227.759765625
00bbac68_1863,12227.7470703125
00bbac68_1864,12227.7080078125
00bbac68_1865,12227.69921875
00bbac68_1866,12227.798828125
00bbac68_1867,12227.82421875
00bbac68_1868,12227.8017578125
00bbac68_1869,12227.791015625
00bbac68_1870,12227.78125
00bbac68_1871,12227.796875
00bbac68_1872,12227.8115234375
00bbac68_1873,12227.830078125
00bbac68_1874,12227.8291015625
00bbac68_1875,12227.830078125
00bbac68_1876,12227.8173828125
00bbac68_1877,12227.8203125
00bbac68_1878,12227.8251953125
00bbac68_1879,12227.8173828125
00bbac68_1880,12227.8525390625
00bbac68_1881,12227.845703125
00bbac68_1882,12227.912109375
00bbac68_1883,12228.001953125
00bbac68_1884,12228.080078125
00bbac68_1885,12228.0791015625
00bbac68_1886,12228.0791015625
00bbac68_1887,12228.048828125
00bbac68_1888,12228.0361328125
00bbac68_1889,12228.0361328125
00bbac68_1890,12227.9990234375
00bbac68_1891,12227.974609375
00bbac68_1892,12227.9833984375
00bbac68_1893,12227.9580078125
00bbac68_1894,12227.92578125
00bbac68_1895,12227.9794921875
00bbac68_1896,12227.916015625
00bbac68_1897,12227.9130859375
00bbac68_1898,12227.9248046875
00bbac68_1899,12227.904296875
00bbac68_1900,12227.876953125
00bbac68_1901,12227.8623046875
00bbac68_1902,12227.853515625
00bbac68_1903,12227.8681640625
00bbac68_1904,12227.84765625
00bbac68_1905,12227.84765625
00bbac68_1906,12227.8759765625
00bbac68_1907,12227.9033203125
00bbac68_1908,12227.90625
00bbac68_1909,12227.91015625
00bbac68_1910,12227.9150390625
00bbac68_1911,12227.822265625
00bbac68_1912,12227.73046875
00bbac68_1913,12227.6884765625
00bbac68_1914,12227.7099609375
00bbac68_1915,12227.7109375
00bbac68_1916,12227.6630859375
00bbac68_1917,12227.681640625
00bbac68_1918,12227.69140625
00bbac68_1919,12227.6279296875
00bbac68_1920,12227.5791015625
00bbac68_1921,12227.5732421875
00bbac68_1922,12227.5634765625
00bbac68_1923,12227.587890625
00bbac68_1924,12227.6044921875
00bbac68_1925,12227.587890625
00bbac68_1926,12227.58984375
00bbac68_1927,12227.587890625
00bbac68_1928,12227.607421875
00bbac68_1929,12227.5986328125
00bbac68_1930,12227.5830078125
00bbac68_1931,12227.611328125
00bbac68_1932,12227.6044921875
00bbac68_1933,12227.609375
00bbac68_1934,12227.55859375
00bbac68_1935,12227.720703125
00bbac68_1936,12227.712890625
00bbac68_1937,12227.720703125
00bbac68_1938,12227.6982421875
00bbac68_1939,12227.7265625
00bbac68_1940,12227.6982421875
00bbac68_1941,12227.7001953125
00bbac68_1942,12227.6904296875
00bbac68_1943,12227.7265625
00bbac68_1944,12227.74609375
00bbac68_1945,12227.7529296875
00bbac68_1946,12227.7353515625
00bbac68_1947,12227.7705078125
00bbac68_1948,12227.7607421875
00bbac68_1949,12227.7255859375
00bbac68_1950,12227.7607421875
00bbac68_1951,12227.7138671875
00bbac68_1952,12227.7275390625
00bbac68_1953,12227.73046875
00bbac68_1954,12227.7158203125
00bbac68_1955,12227.9833984375
00bbac68_1956,12228.0009765625
00bbac68_1957,12228.0517578125
00bbac68_1958,12227.98828125
00bbac68_1959,12228.0087890625
00bbac68_1960,12227.9912109375
00bbac68_1961,12227.9951171875
00bbac68_1962,12227.9814453125
00bbac68_1963,12228.009765625
00bbac68_1964,12227.9931640625
00bbac68_1965,12227.990234375
00bbac68_1966,12227.974609375
00bbac68_1967,12228.0361328125
00bbac68_1968,12228.0126953125
00bbac68_1969,12228.0302734375
00bbac68_1970,12228.1494140625
00bbac68_1971,12228.1474609375
00bbac68_1972,12228.177734375
00bbac68_1973,12228.134765625
00bbac68_1974,12228.1162109375
00bbac68_1975,12228.1240234375
00bbac68_1976,12228.1884765625
00bbac68_1977,12228.2451171875
00bbac68_1978,12228.29296875
00bbac68_1979,12228.2763671875
00bbac68_1980,12228.3212890625
00bbac68_1981,12228.2705078125
00bbac68_1982,12228.2998046875
00bbac68_1983,12228.291015625
00bbac68_1984,12228.3017578125
00bbac68_1985,12228.2841796875
00bbac68_1986,12228.236328125
00bbac68_1987,12228.3017578125
00bbac68_1988,12228.2958984375
00bbac68_1989,12228.3095703125
00bbac68_1990,12228.2919921875
00bbac68_1991,12228.2822265625
00bbac68_1992,12228.294921875
00bbac68_1993,12228.3056640625
00bbac68_1994,12228.2734375
00bbac68_1995,12228.2822265625
00bbac68_1996,12228.271484375
00bbac68_1997,12228.2880859375
00bbac68_1998,12228.298828125
00bbac68_1999,12228.3603515625
00bbac68_2000,12228.326171875
00bbac68_2001,12228.32421875
00bbac68_2002,12228.3154296875
00bbac68_2003,12228.3544921875
00bbac68_2004,12228.357421875
00bbac68_2005,12228.384765625
00bbac68_2006,12228.3720703125
00bbac68_2007,12228.359375
00bbac68_2008,12228.4140625
00bbac68_2009,12228.2685546875
00bbac68_2010,12228.2900390625
00bbac68_2011,12228.283203125
00bbac68_2012,12228.2783203125
00bbac68_2013,12228.2822265625
00bbac68_2014,12228.2705078125
00bbac68_2015,12228.2724609375
00bbac68_2016,12228.283203125
00bbac68_2017,12228.2880859375
00bbac68_2018,12228.2763671875
00bbac68_2019,12228.345703125
00bbac68_2020,12228.37109375
00bbac68_2021,12228.2275390625
00bbac68_2022,12228.1982421875
00bbac68_2023,12228.1982421875
00bbac68_2024,12228.091796875
00bbac68_2025,12228.169921875
00bbac68_2026,12228.1650390625
00bbac68_2027,12228.19140625
00bbac68_2028,12228.2216796875
00bbac68_2029,12228.263671875
00bbac68_2030,12228.2880859375
00bbac68_2031,12228.326171875
00bbac68_2032,12228.30859375
00bbac68_2033,12228.28515625
00bbac68_2034,12228.2841796875
00bbac68_2035,12228.2578125
00bbac68_2036,12228.259765625
00bbac68_2037,12228.271484375
00bbac68_2038,12228.259765625
00bbac68_2039,12228.306640625
00bbac68_2040,12228.3330078125
00bbac68_2041,12228.3349609375
00bbac68_2042,12228.3525390625
00bbac68_2043,12228.3408203125
00bbac68_2044,12228.3544921875
00bbac68_2045,12228.373046875
00bbac68_2046,12228.35546875
00bbac68_2047,12228.359375
00bbac68_2048,12228.3662109375
00bbac68_2049,12228.3583984375
00bbac68_2050,12228.3583984375
00bbac68_2051,12228.3671875
00bbac68_2052,12228.3466796875
00bbac68_2053,12228.34375
00bbac68_2054,12228.33984375
00bbac68_2055,12228.3671875
00bbac68_2056,12228.3671875
00bbac68_2057,12228.3486328125
00bbac68_2058,12228.3779296875
00bbac68_2059,12228.3525390625
00bbac68_2060,12228.328125
00bbac68_2061,12228.3251953125
00bbac68_2062,12228.3349609375
00bbac68_2063,12228.349609375
00bbac68_2064,12228.3427734375
00bbac68_2065,12228.3603515625
00bbac68_2066,12228.33984375
00bbac68_2067,12228.33984375
00bbac68_2068,12228.3291015625
00bbac68_2069,12228.3212890625
00bbac68_2070,12228.3232421875
00bbac68_2071,12228.357421875
00bbac68_2072,12228.2802734375
00bbac68_2073,12228.216796875
00bbac68_2074,12228.166015625
00bbac68_2075,12228.1416015625
00bbac68_2076,12228.1474609375
00bbac68_2077,12228.1201171875
00bbac68_2078,12228.1494140625
00bbac68_2079,12228.1513671875
00bbac68_2080,12228.1494140625
00bbac68_2081,12228.1259765625
00bbac68_2082,12228.1962890625
00bbac68_2083,12228.16015625
00bbac68_2084,12228.1962890625
00bbac68_2085,12228.154296875
00bbac68_2086,12228.1416015625
00bbac68_2087,12228.1318359375
00bbac68_2088,12228.1337890625
00bbac68_2089,12228.1328125
00bbac68_2090,12228.1708984375
00bbac68_2091,12228.1376953125
00bbac68_2092,12228.1337890625
00bbac68_2093,12228.244140625
00bbac68_2094,12228.2685546875
00bbac68_2095,12228.2529296875
00bbac68_2096,12228.205078125
00bbac68_2097,12228.2021484375
00bbac68_2098,12228.1630859375
00bbac68_2099,12228.142578125
00bbac68_2100,12228.1650390625
00bbac68_2101,12228.1484375
00bbac68_2102,12228.154296875
00bbac68_2103,12228.1728515625
00bbac68_2104,12228.19921875
00bbac68_2105,12228.1875
00bbac68_2106,12228.224609375
00bbac68_2107,12228.267578125
00bbac68_2108,12228.271484375
00bbac68_2109,12228.24609375
00bbac68_2110,12228.2919921875
00bbac68_2111,12228.2900390625
00bbac68_2112,12228.2509765625
00bbac68_2113,12228.2041015625
00bbac68_2114,12228.1904296875
00bbac68_2115,12228.166015625
00bbac68_2116,12228.1669921875
00bbac68_2117,12228.1884765625
00bbac68_2118,12228.16796875
00bbac68_2119,12228.15625
00bbac68_2120,12228.1796875
00bbac68_2121,12228.1474609375
00bbac68_2122,12228.1259765625
00bbac68_2123,12228.1484375
00bbac68_2124,12228.16015625
00bbac68_2125,12228.197265625
00bbac68_2126,12228.1591796875
00bbac68_2127,12228.1826171875
00bbac68_2128,12228.2431640625
00bbac68_2129,12228.2255859375
00bbac68_2130,12228.2529296875
00bbac68_2131,12228.251953125
00bbac68_2132,12228.2705078125
00bbac68_2133,12228.2138671875
00bbac68_2134,12228.2109375
00bbac68_2135,12228.2294921875
00bbac68_2136,12228.208984375
00bbac68_2137,12228.220703125
00bbac68_2138,12228.2158203125
00bbac68_2139,12228.193359375
00bbac68_2140,12228.1962890625
00bbac68_2141,12228.234375
00bbac68_2142,12228.2060546875
00bbac68_2143,12228.2353515625
00bbac68_2144,12228.2109375
00bbac68_2145,12228.212890625
00bbac68_2146,12228.19921875
00bbac68_2147,12228.228515625
00bbac68_2148,12228.1767578125
00bbac68_2149,12228.181640625
00bbac68_2150,12228.1884765625
00bbac68_2151,12228.181640625
00bbac68_2152,12228.25390625
00bbac68_2153,12228.263671875
00bbac68_2154,12228.2890625
00bbac68_2155,12228.2978515625
00bbac68_2156,12228.2998046875
00bbac68_2157,12228.3525390625
00bbac68_2158,12228.3623046875
00bbac68_2159,12228.36328125
00bbac68_2160,12228.3642578125
00bbac68_2161,12228.365234375
00bbac68_2162,12228.3662109375
00bbac68_2163,12228.353515625
00bbac68_2164,12228.353515625
00bbac68_2165,12228.458984375
00bbac68_2166,12228.4931640625
00bbac68_2167,12228.50390625
00bbac68_2168,12228.501953125
00bbac68_2169,12228.4775390625
00bbac68_2170,12228.49609375
00bbac68_2171,12228.4873046875
00bbac68_2172,12228.48828125
00bbac68_2173,12228.4794921875
00bbac68_2174,12228.4775390625
00bbac68_2175,12228.4228515625
00bbac68_2176,12228.40234375
00bbac68_2177,12228.37890625
00bbac68_2178,12228.3408203125
00bbac68_2179,12228.33984375
00bbac68_2180,12228.330078125
00bbac68_2181,12228.3271484375
00bbac68_2182,12228.3203125
00bbac68_2183,12228.3310546875
00bbac68_2184,12228.328125
00bbac68_2185,12228.3095703125
00bbac68_2186,12228.28515625
00bbac68_2187,12228.2470703125
00bbac68_2188,12228.2353515625
00bbac68_2189,12228.216796875
00bbac68_2190,12228.22265625
00bbac68_2191,12228.1611328125
00bbac68_2192,12228.1806640625
00bbac68_2193,12228.1279296875
00bbac68_2194,12228.1669921875
00bbac68_2195,12228.3046875
00bbac68_2196,12228.4296875
00bbac68_2197,12228.5693359375
00bbac68_2198,12228.5771484375
00bbac68_2199,12228.6015625
00bbac68_2200,12228.5732421875
00bbac68_2201,12228.51953125
00bbac68_2202,12228.525390625
00bbac68_2203,12228.466796875
00bbac68_2204,12228.4462890625
00bbac68_2205,12228.4560546875
00bbac68_2206,12228.46875
00bbac68_2207,12228.298828125
00bbac68_2208,12228.267578125
00bbac68_2209,12228.244140625
00bbac68_2210,12228.255859375
00bbac68_2211,12228.259765625
00bbac68_2212,12228.2060546875
00bbac68_2213,12228.1865234375
00bbac68_2214,12228.17578125
00bbac68_2215,12228.193359375
00bbac68_2216,12228.12890625
00bbac68_2217,12228.1533203125
00bbac68_2218,12228.0390625
00bbac68_2219,12228.05859375
00bbac68_2220,12228.07421875
00bbac68_2221,12228.0771484375
00bbac68_2222,12228.05859375
00bbac68_2223,12228.0478515625
00bbac68_2224,12228.046875
00bbac68_2225,12228.1005859375
00bbac68_2226,12228.1044921875
00bbac68_2227,12228.1240234375
00bbac68_2228,12228.1015625
00bbac68_2229,12228.1650390625
00bbac68_2230,12228.1240234375
00bbac68_2231,12228.1396484375
00bbac68_2232,12228.2646484375
00bbac68_2233,12228.2841796875
00bbac68_2234,12228.3076171875
00bbac68_2235,12228.3173828125
00bbac68_2236,12228.3125
00bbac68_2237,12228.3125
00bbac68_2238,12228.275390625
00bbac68_2239,12228.2880859375
00bbac68_2240,12228.3212890625
00bbac68_2241,12228.3818359375
00bbac68_2242,12228.4169921875
00bbac68_2243,12228.416015625
00bbac68_2244,12228.443359375
00bbac68_2245,12228.421875
00bbac68_2246,12228.4345703125
00bbac68_2247,12228.4541015625
00bbac68_2248,12228.3759765625
00bbac68_2249,12228.396484375
00bbac68_2250,12228.388671875
00bbac68_2251,12228.4013671875
00bbac68_2252,12228.408203125
00bbac68_2253,12228.4111328125
00bbac68_2254,12228.3818359375
00bbac68_2255,12228.26171875
00bbac68_2256,12228.2392578125
00bbac68_2257,12228.2685546875
00bbac68_2258,12228.2919921875
00bbac68_2259,12228.41015625
00bbac68_2260,12228.6630859375
00bbac68_2261,12228.876953125
00bbac68_2262,12228.9609375
00bbac68_2263,12229.03125
00bbac68_2264,12229.0400390625
00bbac68_2265,12229.1982421875
00bbac68_2266,12229.451171875
00bbac68_2267,12229.6337890625
00bbac68_2268,12229.634765625
00bbac68_2269,12229.7421875
00bbac68_2270,12229.81640625
00bbac68_2271,12229.884765625
00bbac68_2272,12229.982421875
00bbac68_2273,12229.9892578125
00bbac68_2274,12230.1123046875
00bbac68_2275,12230.08203125
00bbac68_2276,12230.005859375
00bbac68_2277,12230.0458984375
00bbac68_2278,12230.07421875
00bbac68_2279,12230.05859375
00bbac68_2280,12230.0888671875
00bbac68_2281,12230.099609375
00bbac68_2282,12230.1064453125
00bbac68_2283,12230.1064453125
00bbac68_2284,12230.2265625
00bbac68_2285,12230.2509765625
00bbac68_2286,12230.28125
00bbac68_2287,12230.2646484375
00bbac68_2288,12230.255859375
00bbac68_2289,12230.2568359375
00bbac68_2290,12230.25390625
00bbac68_2291,12230.2861328125
00bbac68_2292,12230.24609375
00bbac68_2293,12230.244140625
00bbac68_2294,12230.203125
00bbac68_2295,12230.22265625
00bbac68_2296,12230.234375
00bbac68_2297,12230.25
00bbac68_2298,12230.26953125
00bbac68_2299,12230.255859375
00bbac68_2300,12230.361328125
00bbac68_2301,12230.505859375
00bbac68_2302,12230.7119140625
00bbac68_2303,12230.7529296875
00bbac68_2304,12230.7861328125
00bbac68_2305,12230.734375
00bbac68_2306,12230.6845703125
00bbac68_2307,12230.697265625
00bbac68_2308,12230.669921875
00bbac68_2309,12230.662109375
00bbac68_2310,12230.6025390625
00bbac68_2311,12230.546875
00bbac68_2312,12230.662109375
00bbac68_2313,12230.87890625
00bbac68_2314,12231.0029296875
00bbac68_2315,12231.078125
00bbac68_2316,12231.142578125
00bbac68_2317,12231.1220703125
00bbac68_2318,12231.1337890625
00bbac68_2319,12231.1328125
00bbac68_2320,12231.0712890625
00bbac68_2321,12230.77734375
00bbac68_2322,12230.2861328125
00bbac68_2323,12230.0771484375
00bbac68_2324,12230.08203125
00bbac68_2325,12229.8984375
00bbac68_2326,12229.806640625
00bbac68_2327,12229.8837890625
00bbac68_2328,12229.9521484375
00bbac68_2329,12230.0859375
00bbac68_2330,12230.3330078125
00bbac68_2331,12230.806640625
00bbac68_2332,12230.693359375
00bbac68_2333,12230.2978515625
00bbac68_2334,12230.2978515625
00bbac68_2335,12229.9931640625
00bbac68_2336,12229.861328125
00bbac68_2337,12229.845703125
00bbac68_2338,12229.78125
00bbac68_2339,12229.7822265625
00bbac68_2340,12229.736328125
00bbac68_2341,12229.75
00bbac68_2342,12229.73828125
00bbac68_2343,12229.6533203125
00bbac68_2344,12229.6923828125
00bbac68_2345,12229.67578125
00bbac68_2346,12229.6025390625
00bbac68_2347,12229.5869140625
00bbac68_2348,12229.50390625
00bbac68_2349,12229.5
00bbac68_2350,12229.47265625
00bbac68_2351,12229.455078125
00bbac68_2352,12229.4638671875
00bbac68_2353,12229.443359375
00bbac68_2354,12229.48046875
00bbac68_2355,12229.482421875
00bbac68_2356,12229.3857421875
00bbac68_2357,12229.36328125
00bbac68_2358,12229.3359375
00bbac68_2359,12229.28125
00bbac68_2360,12229.26171875
00bbac68_2361,12229.2060546875
00bbac68_2362,12229.154296875
00bbac68_2363,12229.2373046875
00bbac68_2364,12229.16015625
00bbac68_2365,12228.9755859375
00bbac68_2366,12228.81640625
00bbac68_2367,12228.8056640625
00bbac68_2368,12228.787109375
00bbac68_2369,12228.7021484375
00bbac68_2370,12228.68359375
00bbac68_2371,12228.6572265625
00bbac68_2372,12228.62109375
00bbac68_2373,12228.6357421875
00bbac68_2374,12228.6279296875
00bbac68_2375,12228.6865234375
00bbac68_2376,12228.7001953125
00bbac68_2377,12228.6142578125
00bbac68_2378,12228.5712890625
00bbac68_2379,12228.4873046875
00bbac68_2380,12228.466796875
00bbac68_2381,12228.501953125
00bbac68_2382,12228.4912109375
00bbac68_2383,12228.4912109375
00bbac68_2384,12228.4990234375
00bbac68_2385,12228.5029296875
00bbac68_2386,12228.5
00bbac68_2387,12228.4794921875
00bbac68_2388,12228.4541015625
00bbac68_2389,12228.53515625
00bbac68_2390,12228.5087890625
00bbac68_2391,12228.4931640625
00bbac68_2392,12228.47265625
00bbac68_2393,12228.5322265625
00bbac68_2394,12228.451171875
00bbac68_2395,12228.4716796875
00bbac68_2396,12228.447265625
00bbac68_2397,12228.443359375
00bbac68_2398,12228.443359375
00bbac68_2399,12228.4326171875
00bbac68_2400,12228.4462890625
00bbac68_2401,12228.4130859375
00bbac68_2402,12228.4248046875
00bbac68_2403,12228.375
00bbac68_2404,12228.34375
00bbac68_2405,12228.32421875
00bbac68_2406,12228.3134765625
00bbac68_2407,12228.2802734375
00bbac68_2408,12228.3193359375
00bbac68_2409,12228.2998046875
00bbac68_2410,12228.1982421875
00bbac68_2411,12228.1298828125
00bbac68_2412,12228.16015625
00bbac68_2413,12228.14453125
00bbac68_2414,12228.2724609375
00bbac68_2415,12228.3125
00bbac68_2416,12228.3525390625
00bbac68_2417,12228.3525390625
00bbac68_2418,12228.3681640625
00bbac68_2419,12228.37109375
00bbac68_2420,12228.2275390625
00bbac68_2421,12228.1572265625
00bbac68_2422,12228.1748046875
00bbac68_2423,12228.1513671875
00bbac68_2424,12228.1875
00bbac68_2425,12228.212890625
00bbac68_2426,12228.275390625
00bbac68_2427,12228.2705078125
00bbac68_2428,12228.2734375
00bbac68_2429,12228.3447265625
00bbac68_2430,12228.3095703125
00bbac68_2431,12228.2919921875
00bbac68_2432,12228.33203125
00bbac68_2433,12228.298828125
00bbac68_2434,12228.30859375
00bbac68_2435,12228.380859375
00bbac68_2436,12228.400390625
00bbac68_2437,12228.435546875
00bbac68_2438,12228.4091796875
00bbac68_2439,12228.4345703125
00bbac68_2440,12228.3798828125
00bbac68_2441,12228.375
00bbac68_2442,12228.349609375
00bbac68_2443,12228.3984375
00bbac68_2444,12228.3544921875
00bbac68_2445,12228.2900390625
00bbac68_2446,12228.224609375
00bbac68_2447,12228.1708984375
00bbac68_2448,12228.11328125
00bbac68_2449,12228.14453125
00bbac68_2450,12228.095703125
00bbac68_2451,12228.1396484375
00bbac68_2452,12228.083984375
00bbac68_2453,12228.08984375
00bbac68_2454,12228.064453125
00bbac68_2455,12228.0791015625
00bbac68_2456,12228.134765625
00bbac68_2457,12228.154296875
00bbac68_2458,12228.1650390625
00bbac68_2459,12228.1650390625
00bbac68_2460,12228.2333984375
00bbac68_2461,12228.265625
00bbac68_2462,12228.2958984375
00bbac68_2463,12228.251953125
00bbac68_2464,12228.2451171875
00bbac68_2465,12228.30859375
00bbac68_2466,12228.361328125
00bbac68_2467,12228.4384765625
00bbac68_2468,12228.4677734375
00bbac68_2469,12228.5908203125
00bbac68_2470,12228.7080078125
00bbac68_2471,12228.859375
00bbac68_2472,12228.7880859375
00bbac68_2473,12228.6396484375
00bbac68_2474,12228.6171875
00bbac68_2475,12228.697265625
00bbac68_2476,12228.9609375
00bbac68_2477,12229.115234375
00bbac68_2478,12229.302734375
00bbac68_2479,12229.3056640625
00bbac68_2480,12229.3486328125
00bbac68_2481,12229.3662109375
00bbac68_2482,12229.373046875
00bbac68_2483,12229.404296875
00bbac68_2484,12229.369140625
00bbac68_2485,12229.4482421875
00bbac68_2486,12229.4619140625
00bbac68_2487,12229.47265625
00bbac68_2488,12229.48828125
00bbac68_2489,12229.4814453125
00bbac68_2490,12229.4716796875
00bbac68_2491,12229.5322265625
00bbac68_2492,12229.5380859375
00bbac68_2493,12229.591796875
00bbac68_2494,12229.560546875
00bbac68_2495,12229.4609375
00bbac68_2496,12229.4794921875
00bbac68_2497,12229.46875
00bbac68_2498,12229.4501953125
00bbac68_2499,12229.4326171875
00bbac68_2500,12229.4521484375
00bbac68_2501,12229.435546875
00bbac68_2502,12229.3896484375
00bbac68_2503,12229.384765625
00bbac68_2504,12229.345703125
00bbac68_2505,12229.3759765625
00bbac68_2506,12229.314453125
00bbac68_2507,12229.18359375
00bbac68_2508,12229.18359375
00bbac68_2509,12229.1884765625
00bbac68_2510,12229.220703125
00bbac68_2511,12229.2353515625
00bbac68_2512,12229.1787109375
00bbac68_2513,12229.158203125
00bbac68_2514,12229.2841796875
00bbac68_2515,12229.1640625
00bbac68_2516,12229.1455078125
00bbac68_2517,12229.244140625
00bbac68_2518,12229.2587890625
00bbac68_2519,12229.2890625
00bbac68_2520,12229.2998046875
00bbac68_2521,12229.2109375
00bbac68_2522,12229.1865234375
00bbac68_2523,12229.228515625
00bbac68_2524,12229.201171875
00bbac68_2525,12229.1943359375
00bbac68_2526,12229.1572265625
00bbac68_2527,12229.109375
00bbac68_2528,12229.080078125
00bbac68_2529,12229.0859375
00bbac68_2530,12229.08984375
00bbac68_2531,12229.064453125
00bbac68_2532,12229.1142578125
00bbac68_2533,12229.0087890625
00bbac68_2534,12228.9306640625
00bbac68_2535,12228.9638671875
00bbac68_2536,12228.98046875
00bbac68_2537,12228.943359375
00bbac68_2538,12228.890625
00bbac68_2539,12228.814453125
00bbac68_2540,12228.58203125
00bbac68_2541,12228.607421875
00bbac68_2542,12228.4931640625
00bbac68_2543,12228.3525390625
00bbac68_2544,12228.3310546875
00bbac68_2545,12228.2861328125
00bbac68_2546,12228.2958984375
00bbac68_2547,12228.2919921875
00bbac68_2548,12228.3525390625
00bbac68_2549,12228.3447265625
00bbac68_2550,12228.2197265625
00bbac68_2551,12228.162109375
00bbac68_2552,12228.1162109375
00bbac68_2553,12228.201171875
00bbac68_2554,12228.1650390625
00bbac68_2555,12228.1865234375
00bbac68_2556,12227.955078125
00bbac68_2557,12227.919921875
00bbac68_2558,12227.712890625
00bbac68_2559,12227.681640625
00bbac68_2560,12227.7763671875
00bbac68_2561,12227.7724609375
00bbac68_2562,12227.6767578125
00bbac68_2563,12227.7353515625
00bbac68_2564,12227.7197265625
00bbac68_2565,12227.7763671875
00bbac68_2566,12227.7412109375
00bbac68_2567,12227.7158203125
00bbac68_2568,12227.685546875
00bbac68_2569,12227.72265625
00bbac68_2570,12227.7060546875
00bbac68_2571,12227.751953125
00bbac68_2572,12227.806640625
00bbac68_2573,12227.84765625
00bbac68_2574,12227.8251953125
00bbac68_2575,12227.78125
00bbac68_2576,12227.8046875
00bbac68_2577,12227.841796875
00bbac68_2578,12227.85546875
00bbac68_2579,12227.853515625
00bbac68_2580,12227.88671875
00bbac68_2581,12227.8720703125
00bbac68_2582,12227.82421875
00bbac68_2583,12227.7607421875
00bbac68_2584,12227.8134765625
00bbac68_2585,12227.7890625
00bbac68_2586,12227.6806640625
00bbac68_2587,12227.64453125
00bbac68_2588,12227.67578125
00bbac68_2589,12227.607421875
00bbac68_2590,12227.6708984375
00bbac68_2591,12227.70703125
00bbac68_2592,12227.6845703125
00bbac68_2593,12227.673828125
00bbac68_2594,12227.7734375
00bbac68_2595,12227.728515625
00bbac68_2596,12227.7275390625
00bbac68_2597,12227.7236328125
00bbac68_2598,12227.736328125
